2455819.361110	10.100000			Vis.	GGU		95	103	RJB05092011	Chart prepared by Reinder Bouma	No		P				SN 2011FE		STD		
2455819.388890	10.000000			Vis.	ILE	B	103	101	5254atz		No		P				SN 2011FE		STD		
2455819.388900	10.000000			Vis.	ILE		000		999999		No		P				SN 2011FE		STD		
2455819.414360	10.021000	0.010000		V	FVAA		11.7	11.9	5288com	Ratio S/N: 295	No	1.49	P	11.73	11.95	2455819.411440	PTF11KLY		STD		
2455819.414840	10.018000	0.010000		V	FVAA		11.7	11.9	5288com	Ratio S/N: 302	No	1.52	P	11.73	11.95	2455819.411920	PTF11KLY		STD		
2455819.465300	10.000000			Vis.	KTHA	K	NA		TYCHO2		No		P				SN 2011FE		STD		
2455819.500000	10.200000			Vis.	DSWA		103		5253brp		No		P				PTF11KLY		STD		
2455819.583920	10.040000	0.010000		V	HSW	BU	000-BKD-527	000-BKD-533	5253ahq		No		P	11.735	13.801		SN 2011FE		STD		
2455819.585580	10.028000	0.001200		V	KROA		000-BKD-533	000-BKD-535	5256fhl		No		P	13.801	14.154		SN 2011FE		STD		
2455819.591000	10.100000			Vis.	BTB		101	103	5256fgi		No		P				SN 2011FE		STD		
2455819.596530	10.000000			Vis.	CKB		91	103	1109208		No		P				SN 2011FE		STD		
2455819.604170	10.000000			Vis.	HSW	BUK	10.4		Guide 8.0	Comp = GSC 3852_274	No		P				SN 2011FE		STD		
2455819.647840	9.956000	0.019000		V	GFB		ENSEMBLE	000-BKD-533	5256ELK		No	1.612	P		13.956		SN 2011FE		STD		
2455819.648340	10.000000	0.019000		V	GFB		ENSEMBLE	000-BKD-533	5256ELK		No	1.616	P		13.985		SN 2011FE		STD		
2455819.648890	10.029000	0.019000		V	GFB		ENSEMBLE	000-BKD-533	5256ELK		No	1.620	P		13.948		SN 2011FE		STD		
2455819.649420	10.008000	0.019000		V	GFB		ENSEMBLE	000-BKD-533	5256ELK		No	1.624	P		13.984		SN 2011FE		STD		
2455819.658330	9.900000			Vis.	BBA	B	9.1	10.3	5260HP		No		P				PTF11KLY		STD		
2455819.661050	10.003000	0.018000		V	HOA		ENSEMBLE	128	5291ACU		No	1.724	P		12.795		SN 2011FE		STD		
2455819.960250	9.700000			Vis.	WLY		93	101	5256ADQ		No		P				SN 2011FE		STD		
2455820.264840	10.054000	0.014000		V	CMAB		117	128	5296CPZ		No		P	-8.115	-7.095		SN 2011FE		STD		
2455820.267360	10.000000			Vis.	RZM		96	105	5256xy		No		P				SN 2011FE		STD		
2455820.270000	10.000000			Vis.	BFO		000		999999		No		P				SN 2011FE		STD		
2455820.270830	10.100000			Vis.	SSW		96	103	5256dsl		No		P				SN 2011FE		STD		
2455820.273610	10.000000			Vis.	KOS		9.6	10.1	5256dz		No		P				SN 2011FE		STD		
2455820.291700	9.900000			Vis.	MZS		000		999999	915111900	No		P				SN 2011FE		STD		
2455820.298600	10.000000			Vis.	BHS		NA		NA		No		P				SN 2011FE		STD		
2455820.304200	10.200000			Vis.	KWO		101	105	5256ecr		No		P				SN 2011FE		STD		
2455820.305560	10.100000			Vis.	SJZ	B	91	103	5254ANA		No		P				SN 2011FE		STD		
2455820.305600	10.100000			Vis.	CSM		000		99999		No		P				SN 2011FE		STD		
2455820.311100	9.950000			Vis.	DAT		TYC3852-00179-1	TYC3852-00159-1	K		No		P				SN 2011FE		STD		
2455820.316000	10.200000			Vis.	HHU		96	103	5256RZ		No		P				PTF11KLY		STD		
2455820.323000	10.100000			Vis.	CMG		NA		NA		No		P				SN 2011FE		STD		
2455820.329000	10.062000	0.011000		V	RMU		ENSEMBLE	STAR 2	5249CHX		No	1.616	P		13.444		SN 2011FE		STD		
2455820.333300	9.900000			Vis.	VFK		91	101	5254AD	LEIPZIG 203/800	No		P				PTF11KLY		STD		
2455820.340280	10.000000			Vis.	CBEA		91	103	5293boz		No		P				SN 2011FE		STD		
2455820.343640	10.045000	0.029000		V	BDG		ENSEMBLE	141	AAVSO 5249DPB		No	1.510	P		14.131		SN 2011FE		STD		
2455820.343750	9.900000			Vis.	OJR		93	101	5256clx		No		P				PTF11kly		STD		
2455820.349300	10.100000			Vis.	WWJ	B	10.1	10.4	5252NHF	147x280. COMPS; GSC 3852:648 & 3852:274	No		P				PTF11kly		STD		
2455820.368060	10.000000			Vis.	ILE	B	103	101	5254atz		No		P				SN 2011FE		STD		
2455820.368100	10.000000			Vis.	ILE		000		999999		No		P				SN 2011FE		STD		
2455820.454000	9.500000			Vis.	VDE		NA		NA		No		P				SN 2011FE		STD		
2455820.496500	10.100000			Vis.	KTHA	K	NA		TYCHO2		No		P				SN 2011FE		STD		
2455820.530000	10.050000	0.070000		V	RHM		ensemble	5249bgj	5249bgj	includes color terms	No		P				PTF11KLY		STD		
2455820.531250	10.100000			Vis.	SLH		9.6	10.3	5256 amz		No		P				SN 2011FE		STD		
2455820.540280	10.044000	0.010000		V	SHA		ensemble	000-BKD-533	5293sg		Yes	1.49	P		13.801		SN 2011FE		STD		
2455820.556000	10.200000			Vis.	MHH		10.1	10.3	5256fba		No		P				SN 2011FE		STD		
2455820.647910	10.030000	0.019000		V	GFB		ENSEMBLE	000-BKD-533	5256ELK		No	1.633	P		13.935		SN 2011FE		STD		
2455820.648410	10.000000	0.021000		V	GFB		ENSEMBLE	000-BKD-533	5256ELK		No	1.637	P		13.970		SN 2011FE		STD		
2455820.648960	10.048000	0.016000		V	GFB		ENSEMBLE	000-BKD-533	5256ELK		No	1.641	P		13.951		SN 2011FE		STD		
2455820.649470	9.975000	0.017000		V	GFB		ENSEMBLE	000-BKD-533	5256ELK		No	1.644	P		13.980		SN 2011FE		STD		
2455820.680560	9.900000			Vis.	RR		10.3	9.1	5254BAW		No		P				SN 2011FE		STD		
2455821.260000	9.700000			Vis.	PPS		000		999999		No		P				SN 2011FE		STD		
2455821.263890	10.200000			Vis.	KOS		10.1	10.3	5256dz		No		P				SN 2011FE		STD		
2455821.265970	10.100000			Vis.	RZM		96	105	5256xy		No		P				SN 2011FE		STD		
2455821.270530	10.089000	0.015000		V	CMAB		117	128	5296CSL		No		P	-8.016	-7.004		SN 2011FE		STD		
2455821.285420	10.200000			Vis.	SJZ	B	91	103	5254ANA		No		P				SN 2011FE		STD		
2455821.289200	9.970000			Vis.	DAT		TYC3852-00179-1	TYC3852-00159-1	K		No		P				SN 2011FE		STD		
2455821.290000	9.700000			Vis.	BJAN		000		999999		No		P				SN 2011FE		STD		
2455821.290000	10.300000			Vis.	FDA		000		999999		No		P				SN 2011FE		STD		
2455821.290000	10.500000			Vis.	KCI		000		999999		No		P				SN 2011FE		STD		
2455821.290000	10.500000			Vis.	VBI		000		999999		No		P				SN 2011FE		STD		
2455821.291700	10.100000			Vis.	ARLA		NA		NA		No		P				2011FE		STD		
2455821.291700	10.000000			Vis.	DPV		9.6	10.1	DPV2011		No		P				SN 2011FE		STD		
2455821.298600	10.100000			Vis.	BHS		NA		NA		No		P				SN 2011FE		STD		
2455821.300000	9.600000			Vis.	WUB		NA		NA		No		P				SN 2011FE		STD		
2455821.300000	10.000000			Vis.	HCS		000		999999		No		P				SN 2011FE		STD		
2455821.300000	10.100000			Vis.	HUI		000		999999		No		P				SN 2011FE		STD		
2455821.304200	10.100000			Vis.	CSM		000		99999		No		P				SN 2011FE		STD		
2455821.305560	10.100000			Vis.	WAU	K	9.06	10.32	Tycho	TYC 3852-468-1, TYC 3852-301-1	No		P				PTF11kly		STD		
2455821.326710	9.992000	0.005000		V	ATE		138	140	110825		No	1.59	P		13.886		SN 2011FE		STD		
2455821.327340	10.048000	0.005000		V	ATE		138	140	110825		No	1.59	P		13.888		SN 2011FE		STD		
2455821.327780	10.100000			Vis.	SSW		101	103	5256dsl		No		P				SN 2011FE		STD		
2455821.327850	9.987000	0.005000		V	ATE		138	140	110825		No	1.60	P		13.805		SN 2011FE		STD		
2455821.328360	10.005000	0.005000		V	ATE		138	140	110825		No	1.60	P		13.973		SN 2011FE		STD		
2455821.328900	10.042000	0.005000		V	ATE		138	140	110825		No	1.60	P		13.916		SN 2011FE		STD		
2455821.329410	10.042000	0.005000		V	ATE		138	140	110825		No	1.61	P		13.877		SN 2011FE		STD		
2455821.329920	10.050000	0.006000		V	ATE		138	140	110825		No	1.61	P		13.842		SN 2011FE		STD		
2455821.330000	9.800000			Vis.	PUJ		91	105	5263JQF		No		P				SN 2011FE		STD		
2455821.330430	10.008000	0.006000		V	ATE		138	140	110825		No	1.61	P		13.849		SN 2011FE		STD		
2455821.330940	10.015000	0.006000		V	ATE		138	140	110825		No	1.62	P		13.823		SN 2011FE		STD		
2455821.333010	10.028000	0.013000		V	ATE		138	140	110825		No	1.63	P		14.003		SN 2011FE		STD		
2455821.334570	9.995000	0.008000		V	ATE		138	140	110825		No	1.64	P		13.939		SN 2011FE		STD		
2455821.335080	10.010000	0.009000		V	ATE		138	140	110825		No	1.65	P		13.837		SN 2011FE		STD		
2455821.335760	9.982000	0.006000		V	ATE		138	140	110825		No	1.65	P		13.955		SN 2011FE		STD		
2455821.336330	10.041000	0.005000		V	ATE		138	140	110825		No	1.66	P		13.872		SN 2011FE		STD		
2455821.336900	10.026000	0.005000		V	ATE		138	140	110825		No	1.66	P		13.976		SN 2011FE		STD		
2455821.337470	10.045000	0.005000		V	ATE		138	140	110825		No	1.67	P		13.833		SN 2011FE		STD		
2455821.338040	10.020000	0.005000		V	ATE		138	140	110825		No	1.67	P		13.909		SN 2011FE		STD		
2455821.338630	10.043000	0.005000		V	ATE		138	140	110825		No	1.68	P		13.971		SN 2011FE		STD		
2455821.339200	10.031000	0.005000		V	ATE		138	140	110825		No	1.68	P		13.856		SN 2011FE		STD		
2455821.339760	10.048000	0.005000		V	ATE		138	140	110825		No	1.68	P		13.887		SN 2011FE		STD		
2455821.340340	10.037000	0.005000		V	ATE		138	140	110825		No	1.69	P		13.876		SN 2011FE		STD		
2455821.340910	10.048000	0.005000		V	ATE		138	140	110825		No	1.69	P		13.890		SN 2011FE		STD		
2455821.341480	10.050000	0.005000		V	ATE		138	140	110825		No	1.70	P		13.861		SN 2011FE		STD		
2455821.342040	10.039000	0.005000		V	ATE		138	140	110825		No	1.70	P		13.913		SN 2011FE		STD		
2455821.342610	10.023000	0.005000		V	ATE		138	140	110825		No	1.71	P		13.941		SN 2011FE		STD		
2455821.343210	9.983000	0.005000		V	ATE		138	140	110825		No	1.71	P		13.852		SN 2011FE		STD		
2455821.343780	10.015000	0.005000		V	ATE		138	140	110825		No	1.72	P		13.930		SN 2011FE		STD		
2455821.344350	10.001000	0.005000		V	ATE		138	140	110825		No	1.72	P		13.859		SN 2011FE		STD		
2455821.344910	10.020000	0.005000		V	ATE		138	140	110825		No	1.72	P		13.862		SN 2011FE		STD		
2455821.347220	10.200000			Vis.	LPAA		103	91	VSP 5294bbf		No		P				SN 2011FE		STD		
2455821.361110	10.200000			Vis.	KKAA	BU	91	105	5256czo		No		P				SN 2011FE		STD		
2455821.375000	10.000000			Vis.	ILE		000		999999		No		P				SN 2011FE		STD		
2455821.375000	10.000000			Vis.	ILE	B	103	101	5254atz		No		P				SN 2011FE		STD		
2455821.490520	10.141000	0.099000		V	MMX		ENSEMBLE	STAR 3	5294ALW		No		P		13.647		2011FE		STD		
2455821.491270	10.136000	0.085000		V	MMX		ENSEMBLE	STAR 3	5294ALW		No		P		13.649		2011FE		STD		
2455821.492040	10.138000	0.056000		V	MMX		ENSEMBLE	STAR 3	5294ALW		No		P		13.646		2011FE		STD		
2455821.493550	10.128000	0.085000		V	MMX		ENSEMBLE	STAR 2	5294AKL		No		P		13.647		2011FE		STD		
2455821.494320	10.130000	0.058000		V	MMX		ENSEMBLE	STAR 2	5294AKL		No		P		13.636		2011FE		STD		
2455821.495080	10.131000	0.066000		V	MMX		ENSEMBLE	STAR 2	5294AKL		No		P		13.635		2011FE		STD		
2455821.495840	10.130000	0.058000		V	MMX		ENSEMBLE	STAR 2	5294AKL		No		P		13.647		2011FE		STD		
2455821.496600	10.145000	0.077000		V	MMX		ENSEMBLE	STAR 2	5294AKL		No		P		13.659		2011FE		STD		
2455821.497360	10.123000	0.055000		V	MMX		ENSEMBLE	STAR 2	5294AKL		No		P		13.639		2011FE		STD		
2455821.498130	10.130000	0.076000		V	MMX		ENSEMBLE	STAR 2	5294AKL		No		P		13.646		2011FE		STD		
2455821.498890	10.102000	0.031000		V	MMX		ENSEMBLE	STAR 2	5294AKL		No		P		13.613		2011FE		STD		
2455821.499640	10.129000	0.069000		V	MMX		ENSEMBLE	STAR 2	5294AKL		No		P		13.643		2011FE		STD		
2455821.500410	10.112000	0.059000		V	MMX		ENSEMBLE	STAR 2	5294AKL		No		P		13.637		2011FE		STD		
2455821.501170	10.111000	0.048000		V	MMX		ENSEMBLE	STAR 2	5294AKL		No		P		13.636		2011FE		STD		
2455821.501390	10.000000			Vis.	ONJ		96	101	5258dh		No		P				SN 2011FE		STD		
2455821.501930	10.124000	0.053000		V	MMX		ENSEMBLE	STAR 2	5294AKL		No		P		13.650		2011FE		STD		
2455821.502690	10.111000	0.044000		V	MMX		ENSEMBLE	STAR 2	5294AKL		No		P		13.622		2011FE		STD		
2455821.503450	10.107000	0.035000		V	MMX		ENSEMBLE	STAR 2	5294AKL		No		P		13.629		2011FE		STD		
2455821.504210	10.116000	0.049000		V	MMX		ENSEMBLE	STAR 2	5294AKL		No		P		13.644		2011FE		STD		
2455821.504980	10.121000	0.038000		V	MMX		ENSEMBLE	STAR 2	5294AKL		No		P		13.653		2011FE		STD		
2455821.505740	10.143000	0.067000		V	MMX		ENSEMBLE	STAR 2	5294AKL		No		P		13.645		2011FE		STD		
2455821.506490	10.136000	0.094000		V	MMX		ENSEMBLE	STAR 2	5294AKL		No		P		13.664		2011FE		STD		
2455821.507260	10.130000	0.069000		V	MMX		ENSEMBLE	STAR 2	5294AKL		No		P		13.641		2011FE		STD		
2455821.508020	10.134000	0.079000		V	MMX		ENSEMBLE	STAR 2	5294AKL		No		P		13.650		2011FE		STD		
2455821.508770	10.138000	0.106000		V	MMX		ENSEMBLE	STAR 2	5294AKL		No		P		13.651		2011FE		STD		
2455821.509540	10.130000	0.073000		V	MMX		ENSEMBLE	STAR 2	5294AKL		No		P		13.642		2011FE		STD		
2455821.510300	10.130000	0.055000		V	MMX		ENSEMBLE	STAR 2	5294AKL		No		P		13.642		2011FE		STD		
2455821.511060	10.122000	0.050000		V	MMX		ENSEMBLE	STAR 2	5294AKL		No		P		13.646		2011FE		STD		
2455821.511820	10.126000	0.059000		V	MMX		ENSEMBLE	STAR 2	5294AKL		No		P		13.652		2011FE		STD		
2455821.512580	10.129000	0.088000		V	MMX		ENSEMBLE	STAR 2	5294AKL		No		P		13.655		2011FE		STD		
2455821.531390	10.122000	0.061000		V	MMX		ENSEMBLE	STAR 2	5294AKL		No		P		13.619		2011FE		STD		
2455821.548890	10.113000	0.063000		V	MMX		ENSEMBLE	STAR 2	5294AKL		No		P		13.626		2011FE		STD		
2455821.549650	10.097000	0.029000		V	MMX		ENSEMBLE	STAR 2	5294AKL		No		P		13.595		2011FE		STD		
2455821.550410	10.089000	0.031000		V	MMX		ENSEMBLE	STAR 2	5294AKL		No		P		13.570		2011FE		STD		
2455821.552700	10.135000	0.051000		V	MMX		ENSEMBLE	STAR 2	5294AKL		No		P		13.625		2011FE		STD		
2455821.553450	10.104000	0.035000		V	MMX		ENSEMBLE	STAR 2	5294AKL		No		P		13.597		2011FE		STD		
2455821.554210	10.112000	0.074000		V	MMX		ENSEMBLE	STAR 2	5294AKL		No		P		13.619		2011FE		STD		
2455821.554980	10.114000	0.017000		V	MMX		ENSEMBLE	STAR 3	5294ALW		No		P		13.628		2011FE		STD		
2455821.555740	10.106000	0.026000		V	MMX		ENSEMBLE	STAR 2	5294AKL		No		P		13.617		2011FE		STD		
2455821.556500	10.109000	0.030000		V	MMX		ENSEMBLE	STAR 2	5294AKL		No		P		13.618		2011FE		STD		
2455821.557260	10.107000	0.050000		V	MMX		ENSEMBLE	STAR 2	5294AKL		No		P		13.618		2011FE		STD		
2455821.558020	10.121000	0.024000		V	MMX		ENSEMBLE	STAR 2	5294AKL		No		P		13.591		2011FE		STD		
2455821.558780	10.136000	0.052000		V	MMX		ENSEMBLE	STAR 2	5294AKL		No		P		13.648		2011FE		STD		
2455821.559550	10.093000	0.038000		V	MMX		ENSEMBLE	STAR 2	5294AKL		No		P		13.583		2011FE		STD		
2455821.560300	10.090000	0.026000		V	MMX		ENSEMBLE	STAR 2	5294AKL		No		P		13.589		2011FE		STD		
2455821.561060	10.111000	0.045000		V	MMX		ENSEMBLE	STAR 2	5294AKL		No		P		13.597		2011FE		STD		
2455821.564870	10.110000	0.028000		V	MMX		ENSEMBLE	STAR 2	5294AKL		No		P		13.598		2011FE		STD		
2455821.565640	10.100000	0.018000		V	MMX		ENSEMBLE	STAR 2	5294AKL		No		P		13.606		2011FE		STD		
2455821.567150	10.150000	0.086000		V	MMX		ENSEMBLE	STAR 2	5294AKL		No		P		13.664		2011FE		STD		
2455821.567920	10.105000	0.032000		V	MMX		ENSEMBLE	STAR 2	5294AKL		No		P		13.596		2011FE		STD		
2455821.568680	10.109000	0.062000		V	MMX		ENSEMBLE	STAR 2	5294AKL		No		P		13.609		2011FE		STD		
2455821.569440	10.116000	0.017000		V	MMX		ENSEMBLE	STAR 2	5294AKL		No		P		13.606		2011FE		STD		
2455821.570200	10.108000	0.037000		V	MMX		ENSEMBLE	STAR 2	5294AKL		No		P		13.609		2011FE		STD		
2455821.599310	10.200000			Vis.	ASA		91	103	5294rk		No		P				SN 2011FE		STD		
2455821.600058	10.204000	0.008000		V	KPK		ENSEMBLE	000-BKD-536	5294CKW	TZEC MAUN BIG MAK 14" F/3.6 IN MAYHILL NM.NO FLATS AVAILABLE	No	1.765	P		14.637		SN 2011FE		STD		
2455821.604931	10.222000	0.014000		V	KPK		ENSEMBLE	000-BKD-536	5294CKW		No	1.787	P		14.635		SN 2011FE		STD		
2455821.607338	10.270000	0.008000		V	KPK		ENSEMBLE	000-BKD-536	5294CKW		No	1.811	P		14.650		SN 2011FE		STD		
2455821.609884	10.310000	0.008000		V	KPK		ENSEMBLE	000-BKD-536	5294CKW		No	1.835	P		14.608		SN 2011FE		STD		
2455821.612188	10.301000	0.008000		V	KPK		ENSEMBLE	000-BKD-536	5294CKW		No	1.861	P		14.624		SN 2011FE		STD		
2455821.614606	10.283000	0.008000		V	KPK		ENSEMBLE	000-BKD-536	5294CKW		No	1.885	P		14.684		SN 2011FE		STD		
2455821.617847	10.254000	0.008000		V	KPK		ENSEMBLE	000-BKD-536	5294CKW		No	1.912	P		14.623		SN 2011FE		STD		
2455821.620289	10.236000	0.009000		V	KPK		ENSEMBLE	000-BKD-536	5294CKW		No	1.948	P		14.633		SN 2011FE		STD		
2455821.622200	9.900000			Vis.	KRB		91	103	5660QP		No		P				SN 2011FE		STD		
2455821.622813	10.192000	0.008000		V	KPK		ENSEMBLE	000-BKD-536	5294CKW		No	1.977	P		14.588		SN 2011FE		STD		
2455821.640930	10.073000	0.014000		V	GFB		ENSEMBLE	000-BKD-533	5256ELK		No	1.602	P		14.018		SN 2011FE		STD		
2455821.641450	10.095000	0.014000		V	GFB		ENSEMBLE	000-BKD-533	5256ELK		No	1.605	P		14.002		SN 2011FE		STD		
2455821.641980	10.070000	0.014000		V	GFB		ENSEMBLE	000-BKD-533	5256ELK		No	1.609	P		13.982		SN 2011FE		STD		
2455821.642510	10.037000	0.014000		V	GFB		ENSEMBLE	000-BKD-533	5256ELK		No	1.613	P		13.994		SN 2011FE		STD		
2455821.643030	10.029000	0.014000		V	GFB		ENSEMBLE	000-BKD-533	5256ELK		No	1.617	P		13.977		SN 2011FE		STD		
2455821.643580	10.053000	0.014000		V	GFB		ENSEMBLE	000-BKD-533	5256ELK		No	1.621	P		13.961		SN 2011FE		STD		
2455821.644140	10.033000	0.014000		V	GFB		ENSEMBLE	000-BKD-533	5256ELK		No	1.625	P		13.984		SN 2011FE		STD		
2455821.644680	10.046000	0.014000		V	GFB		ENSEMBLE	000-BKD-533	5256ELK		No	1.629	P		13.973		SN 2011FE		STD		
2455821.645220	10.027000	0.014000		V	GFB		ENSEMBLE	000-BKD-533	5256ELK		No	1.633	P		13.996		SN 2011FE		STD		
2455821.645750	10.043000	0.014000		V	GFB		ENSEMBLE	000-BKD-533	5256ELK		No	1.637	P		13.936		SN 2011FE		STD		
2455821.646300	10.049000	0.014000		V	GFB		ENSEMBLE	000-BKD-533	5256ELK		No	1.641	P		13.987		SN 2011FE		STD		
2455821.646830	10.053000	0.014000		V	GFB		ENSEMBLE	000-BKD-533	5256ELK		No	1.645	P		14.019		SN 2011FE		STD		
2455821.647360	10.055000	0.014000		V	GFB		ENSEMBLE	000-BKD-533	5256ELK		No	1.649	P		14.000		SN 2011FE		STD		
2455821.647890	10.030000	0.014000		V	GFB		ENSEMBLE	000-BKD-533	5256ELK		No	1.653	P		14.026		SN 2011FE		STD		
2455821.648430	10.044000	0.014000		V	GFB		ENSEMBLE	000-BKD-533	5256ELK		No	1.657	P		13.996		SN 2011FE		STD		
2455821.648970	10.028000	0.014000		V	GFB		ENSEMBLE	000-BKD-533	5256ELK		No	1.662	P		13.971		SN 2011FE		STD		
2455821.649490	10.071000	0.014000		V	GFB		ENSEMBLE	000-BKD-533	5256ELK		No	1.666	P		13.979		SN 2011FE		STD		
2455821.649990	10.075000	0.014000		V	GFB		ENSEMBLE	000-BKD-533	5256ELK		No	1.670	P		13.961		SN 2011FE		STD		
2455821.650520	10.060000	0.014000		V	GFB		ENSEMBLE	000-BKD-533	5256ELK		No	1.674	P		13.950		SN 2011FE		STD		
2455821.651020	10.067000	0.014000		V	GFB		ENSEMBLE	000-BKD-533	5256ELK		No	1.678	P		13.956		SN 2011FE		STD		
2455821.651570	10.039000	0.014000		V	GFB		ENSEMBLE	000-BKD-533	5256ELK		No	1.682	P		13.940		SN 2011FE		STD		
2455821.652090	10.023000	0.014000		V	GFB		ENSEMBLE	000-BKD-533	5256ELK		No	1.686	P		13.989		SN 2011FE		STD		
2455821.652600	10.025000	0.015000		V	GFB		ENSEMBLE	000-BKD-533	5256ELK		No	1.690	P		13.966		SN 2011FE		STD		
2455821.653140	10.035000	0.014000		V	GFB		ENSEMBLE	000-BKD-533	5256ELK		No	1.695	P		13.976		SN 2011FE		STD		
2455821.653650	10.031000	0.014000		V	GFB		ENSEMBLE	000-BKD-533	5256ELK		No	1.699	P		13.970		SN 2011FE		STD		
2455821.654160	10.010000	0.015000		V	GFB		ENSEMBLE	000-BKD-533	5256ELK		No	1.703	P		13.987		SN 2011FE		STD		
2455821.654660	10.014000	0.015000		V	GFB		ENSEMBLE	000-BKD-533	5256ELK		No	1.707	P		13.989		SN 2011FE		STD		
2455821.655170	10.025000	0.015000		V	GFB		ENSEMBLE	000-BKD-533	5256ELK		No	1.711	P		13.970		SN 2011FE		STD		
2455821.655680	10.032000	0.014000		V	GFB		ENSEMBLE	000-BKD-533	5256ELK		No	1.716	P		14.006		SN 2011FE		STD		
2455821.656190	10.021000	0.015000		V	GFB		ENSEMBLE	000-BKD-533	5256ELK		No	1.720	P		13.987		SN 2011FE		STD		
2455821.656700	10.040000	0.014000		V	GFB		ENSEMBLE	000-BKD-533	5256ELK		No	1.724	P		13.942		SN 2011FE		STD		
2455821.657200	10.024000	0.015000		V	GFB		ENSEMBLE	000-BKD-533	5256ELK		No	1.728	P		13.981		SN 2011FE		STD		
2455821.657710	10.029000	0.015000		V	GFB		ENSEMBLE	000-BKD-533	5256ELK		No	1.733	P		13.991		SN 2011FE		STD		
2455821.658210	10.058000	0.014000		V	GFB		ENSEMBLE	000-BKD-533	5256ELK		No	1.737	P		13.982		SN 2011FE		STD		
2455821.658720	10.041000	0.015000		V	GFB		ENSEMBLE	000-BKD-533	5256ELK		No	1.741	P		13.986		SN 2011FE		STD		
2455821.659220	10.053000	0.014000		V	GFB		ENSEMBLE	000-BKD-533	5256ELK		No	1.746	P		13.959		SN 2011FE		STD		
2455821.659730	10.010000	0.015000		V	GFB		ENSEMBLE	000-BKD-533	5256ELK		No	1.750	P		13.949		SN 2011FE		STD		
2455821.660240	10.010000	0.015000		V	GFB		ENSEMBLE	000-BKD-533	5256ELK		No	1.755	P		13.958		SN 2011FE		STD		
2455821.660750	10.028000	0.015000		V	GFB		ENSEMBLE	000-BKD-533	5256ELK		No	1.759	P		13.914		SN 2011FE		STD		
2455821.661260	10.037000	0.015000		V	GFB		ENSEMBLE	000-BKD-533	5256ELK		No	1.764	P		13.960		SN 2011FE		STD		
2455821.661770	10.043000	0.015000		V	GFB		ENSEMBLE	000-BKD-533	5256ELK		No	1.768	P		13.956		SN 2011FE		STD		
2455821.662310	10.035000	0.015000		V	GFB		ENSEMBLE	000-BKD-533	5256ELK		No	1.773	P		13.969		SN 2011FE		STD		
2455821.662860	10.028000	0.015000		V	GFB		ENSEMBLE	000-BKD-533	5256ELK		No	1.778	P		13.979		SN 2011FE		STD		
2455821.663410	10.057000	0.015000		V	GFB		ENSEMBLE	000-BKD-533	5256ELK		No	1.783	P		13.947		SN 2011FE		STD		
2455821.663940	10.037000	0.015000		V	GFB		ENSEMBLE	000-BKD-533	5256ELK		No	1.788	P		13.968		SN 2011FE		STD		
2455821.664440	10.037000	0.015000		V	GFB		ENSEMBLE	000-BKD-533	5256ELK		No	1.792	P		13.930		SN 2011FE		STD		
2455821.665060	10.024000	0.015000		V	GFB		ENSEMBLE	000-BKD-533	5256ELK		No	1.798	P		13.969		SN 2011FE		STD		
2455821.665630	10.025000	0.015000		V	GFB		ENSEMBLE	000-BKD-533	5256ELK		No	1.803	P		13.981		SN 2011FE		STD		
2455821.666150	10.051000	0.015000		V	GFB		ENSEMBLE	000-BKD-533	5256ELK		No	1.808	P		13.965		SN 2011FE		STD		
2455821.666680	10.050000	0.015000		V	GFB		ENSEMBLE	000-BKD-533	5256ELK		No	1.813	P		13.939		SN 2011FE		STD		
2455821.667230	10.094000	0.014000		V	GFB		ENSEMBLE	000-BKD-533	5256ELK		No	1.818	P		13.983		SN 2011FE		STD		
2455821.667780	10.062000	0.015000		V	GFB		ENSEMBLE	000-BKD-533	5256ELK		No	1.823	P		13.976		SN 2011FE		STD		
2455821.668290	10.048000	0.015000		V	GFB		ENSEMBLE	000-BKD-533	5256ELK		No	1.828	P		13.976		SN 2011FE		STD		
2455821.668810	10.037000	0.015000		V	GFB		ENSEMBLE	000-BKD-533	5256ELK		No	1.833	P		13.969		SN 2011FE		STD		
2455821.669310	10.036000	0.015000		V	GFB		ENSEMBLE	000-BKD-533	5256ELK		No	1.838	P		13.967		SN 2011FE		STD		
2455821.669830	10.040000	0.015000		V	GFB		ENSEMBLE	000-BKD-533	5256ELK		No	1.843	P		13.970		SN 2011FE		STD		
2455821.670360	10.024000	0.015000		V	GFB		ENSEMBLE	000-BKD-533	5256ELK		No	1.848	P		13.953		SN 2011FE		STD		
2455821.670880	10.043000	0.015000		V	GFB		ENSEMBLE	000-BKD-533	5256ELK		No	1.853	P		13.927		SN 2011FE		STD		
2455821.671440	10.083000	0.014000		V	GFB		ENSEMBLE	000-BKD-533	5256ELK		No	1.859	P		13.938		SN 2011FE		STD		
2455821.671970	10.049000	0.015000		V	GFB		ENSEMBLE	000-BKD-533	5256ELK		No	1.864	P		13.950		SN 2011FE		STD		
2455822.261110	10.300000			Vis.	KOS		10.1	10.3	5256dz		No		P				SN 2011FE		STD		
2455822.265970	10.100000			Vis.	RZM		96	105	5256xy		No		P				SN 2011FE		STD		
2455822.270000	10.200000			Vis.	BFO		000		999999		No		P				SN 2011FE		STD		
2455822.276390	10.200000			Vis.	SJZ	B	91	103	5254ANA		No		P				SN 2011FE		STD		
