2448502.410000	8.800000			Vis.	BHS		NA		NA		No		P				AA CAS		STD		
2448503.370000	9.000000			Vis.	VED						No		G				AA CAS		STD		
2448503.400000	9.200000			Vis.	MZS						No		G				AA CAS		STD		
2448503.400000	8.700000			Vis.	TPS						No		G				AA CAS		STD		
2448504.400000	8.800000			Vis.	SJQ						No		G				AA CAS		STD		
2448504.530000	8.900000			Vis.	GRL						No		G				AA CAS		STD		
2448508.500000	9.000000			Vis.	KOS						No		G				AA CAS		STD		
2448509.300000	8.800000			Vis.	SJQ						No		G				AA CAS		STD		
2448510.560000	8.700000			Vis.	BHS		NA		NA		No		P				AA CAS		STD		
2448511.570000	8.800000			Vis.	GRL						No		G				AA CAS		STD		
2448513.300000	8.300000			Vis.	SJZ						No		G				AA CAS		STD		
2448513.500000	8.800000			Vis.	MOI						No		G				AA CAS		STD		
2448515.400000	8.500000			Vis.	VED						No		G				AA CAS		STD		
2448518.300000	8.600000			Vis.	PPS						No		G				AA CAS		STD		
2448519.450000	8.500000			Vis.	GRL						No		G				AA CAS		STD		
2448522.400000	8.400000			Vis.	VED						No		G				AA CAS		STD		
2448524.530000	8.500000			Vis.	GRL						No		G				AA CAS		STD		
2448528.320000	8.600000			Vis.	PMR						No		G				AA CAS		STD		
2448531.340000	8.300000			Vis.	VED						No		G				AA CAS		STD		
2448532.300000	8.500000			Vis.	PPS						No		G				AA CAS		STD		
2448532.500000	8.100000			Vis.	SJZ						No		G				AA CAS		STD		
2448534.300000	7.800000			Vis.	SJQ						No		G				AA CAS		STD		
2448534.400000	8.500000			Vis.	KOS						No		G				AA CAS		STD		
2448538.300000	7.600000			Vis.	SJZ						No		G				AA CAS		STD		
2448539.300000	7.800000			Vis.	SJQ						No		G				AA CAS		STD		
2448542.390000	7.800000			Vis.	BHS		NA		NA		No		P				AA CAS		STD		
2448543.330000	8.000000			Vis.	BHS		NA		NA		No		P				AA CAS		STD		
2448544.300000	7.600000			Vis.	SJZ						No		G				AA CAS		STD		
2448544.450000	8.300000			Vis.	VED						No		G				AA CAS		STD		
2448545.300000	8.000000			Vis.	SJQ						No		G				AA CAS		STD		
2448549.530000	8.400000			Vis.	GRL						No		G				AA CAS		STD		
2448550.320000	8.600000			Vis.	PMR						No		G				AA CAS		STD		
2448551.330000	8.100000			Vis.	BHS		NA		NA		No		P				AA CAS		STD		
2448555.220000	8.700000			Vis.	PMR						No		G				AA CAS		STD		
2448555.300000	8.100000			Vis.	SJZ						No		G				AA CAS		STD		
2448555.480000	8.300000			Vis.	VED						No		G				AA CAS		STD		
2448560.300000	8.500000			Vis.	SKV						No		G				AA CAS		STD		
2448562.300000	8.700000			Vis.	SJQ						No		G				AA CAS		STD		
2448562.300000	8.700000			Vis.	PPS						No		G				AA CAS		STD		
2448567.500000	8.800000			Vis.	SJZ						No		G				AA CAS		STD		
2448569.450000	8.700000			Vis.	VED						No		G				AA CAS		STD		
2448569.520000	9.200000			Vis.	GRL						No		G				AA CAS		STD		
2448570.400000	8.700000			Vis.	MZS						No		G				AA CAS		STD		
2448571.270000	9.200000			Vis.	BHS		NA		NA		No		P				AA CAS		STD		
2448572.300000	8.700000			Vis.	PPS						No		G				AA CAS		STD		
2448572.570000	9.100000			Vis.	GRL						No		G				AA CAS		STD		
2448576.300000	8.900000			Vis.	SJZ						No		G				AA CAS		STD		
2448579.250000	9.200000			Vis.	VED						No		G				AA CAS		STD		
2448579.530000	9.200000			Vis.	GRL						No		G				AA CAS		STD		
2448580.430000	9.000000			Vis.	BHS		NA		NA		No		P				AA CAS		STD		
2448583.280000	9.300000			Vis.	PMR						No		G				AA CAS		STD		
2448584.200000	8.800000			Vis.	SJZ						No		G				AA CAS		STD		
2448585.600000	9.000000			Vis.	MOL						No		G				AA CAS		STD		
2448587.250000	9.200000			Vis.	VED						No		G				AA CAS		STD		
2448588.620000	9.200000			Vis.	GRL						No		G				AA CAS		STD		
2448589.200000	8.800000			Vis.	SJZ						No		G				AA CAS		STD		
2448592.300000	8.800000			Vis.	SKV						No		G				AA CAS		STD		
2448592.520000	9.200000			Vis.	GRL						No		G				AA CAS		STD		
2448593.300000	8.700000			Vis.	SJQ						No		G				AA CAS		STD		
2448593.300000	8.800000			Vis.	SPQ						No		G				AA CAS		STD		
2448593.300000	8.800000			Vis.	PPS						No		G				AA CAS		STD		
2448593.500000	8.700000			Vis.	TPS						No		G				AA CAS		STD		
2448595.570000	8.800000			Vis.	BHS		NA		NA		No		P				AA CAS		STD		
2448596.260000	9.100000			Vis.	PMR						No		G				AA CAS		STD		
2448596.360000	9.000000			Vis.	VED						No		G				AA CAS		STD		
2448597.600000	9.000000			Vis.	LAR						No		G				AA CAS		STD		
2448597.640000	9.100000			Vis.	GRL						No		G				AA CAS		STD		
2448598.380000	8.700000			Vis.	BHS		NA		NA		No		P				AA CAS		STD		
2448600.200000	8.300000			Vis.	SJZ						No		G				AA CAS		STD		
2448602.300000	8.600000			Vis.	SKV						No		G				AA CAS		STD		
2448602.370000	8.800000			Vis.	BHS		NA		NA		No		P				AA CAS		STD		
2448602.670000	8.900000			Vis.	GRL						No		G				AA CAS		STD		
2448605.200000	8.100000			Vis.	SJZ						No		G				AA CAS		STD		
2448612.400000	8.000000			Vis.	MZS						No		G				AA CAS		STD		
2448612.570000	8.700000			Vis.	GRL						No		G				AA CAS		STD		
2448613.200000	8.700000			Vis.	PMR						No		G				AA CAS		STD		
2448614.400000	8.300000			Vis.	FRF						No		G				AA CAS		STD		
2448615.260000	8.000000			Vis.	BHS		NA		NA		No		P				AA CAS		STD		
2448616.230000	8.400000			Vis.	VED						No		G				AA CAS		STD		
2448616.600000	7.900000			Vis.	MOL						No		G				AA CAS		STD		
2448619.300000	7.800000			Vis.	SJZ						No		G				AA CAS		STD		
2448619.370000	8.700000			Vis.	PMR						No		G				AA CAS		STD		
2448621.300000	8.500000			Vis.	PPS						No		G				AA CAS		STD		
2448623.260000	8.000000			Vis.	BHS		NA		NA		No		P				AA CAS		STD		
2448625.140000	8.500000			Vis.	PMR						No		G				AA CAS		STD		
2448625.300000	8.300000			Vis.	SJZ						No		G				AA CAS		STD		
2448625.300000	8.100000			Vis.	KOS						No		G				AA CAS		STD		
2448625.400000	8.300000			Vis.	MZS						No		G				AA CAS		STD		
2448629.300000	8.800000			Vis.	PPS						No		G				AA CAS		STD		
2448629.300000	8.500000			Vis.	SKV						No		G				AA CAS		STD		
2448629.400000	8.600000			Vis.	TPS						No		G				AA CAS		STD		
2448631.360000	8.200000			Vis.	BHS		NA		NA		No		P				AA CAS		STD		
2448633.260000	8.500000			Vis.	PMR						No		G				AA CAS		STD		
2448633.300000	8.300000			Vis.	SJZ						No		G				AA CAS		STD		
2448634.310000	8.200000			Vis.	BHS		NA		NA		No		P				AA CAS		STD		
2448636.340000	8.600000			Vis.	VED						No		G				AA CAS		STD		
2448639.220000	8.800000			Vis.	PMR						No		G				AA CAS		STD		
2448643.390000	9.000000			Vis.	VED						No		G				AA CAS		STD		
2448644.320000	8.500000			Vis.	BHS		NA		NA		No		P				AA CAS		STD		
2448645.200000	8.800000			Vis.	SJZ						No		G				AA CAS		STD		
2448645.300000	8.800000			Vis.	PPS						No		G				AA CAS		STD		
2448645.400000	8.800000			Vis.	FRF						No		G				AA CAS		STD		
2448646.220000	9.000000			Vis.	PMR						No		G				AA CAS		STD		
2448646.300000	8.900000			Vis.	SJQ						No		G				AA CAS		STD		
2448650.600000	8.500000			Vis.	MOL						No		G				AA CAS		STD		
2448651.200000	9.300000			Vis.	SJZ						No		G				AA CAS		STD		
2448651.260000	8.800000			Vis.	VED						No		G				AA CAS		STD		
2448652.300000	8.700000			Vis.	FRF						No		G				AA CAS		STD		
2448653.270000	9.100000			Vis.	PMR						No		G				AA CAS		STD		
2448653.400000	8.600000			Vis.	MZS						No		G				AA CAS		STD		
2448657.490000	9.100000			Vis.	GRL						No		G				AA CAS		STD		
2448658.330000	8.700000			Vis.	BHS		NA		NA		No		P				AA CAS		STD		
2448660.330000	9.000000			Vis.	VED						No		G				AA CAS		STD		
2448661.270000	9.100000			Vis.	PMR						No		G				AA CAS		STD		
2448662.300000	8.800000			Vis.	SJZ						No		G				AA CAS		STD		
2448666.300000	8.700000			Vis.	PPS						No		G				AA CAS		STD		
2448669.350000	8.600000			Vis.	VED						No		G				AA CAS		STD		
2448673.220000	8.900000			Vis.	PMR						No		G				AA CAS		STD		
2448674.340000	8.500000			Vis.	BHS		NA		NA		No		P				AA CAS		STD		
2448677.300000	8.400000			Vis.	SKV						No		G				AA CAS		STD		
2448677.300000	8.300000			Vis.	SJZ						No		G				AA CAS		STD		
2448678.370000	8.700000			Vis.	PMR						No		G				AA CAS		STD		
2448679.400000	8.700000			Vis.	MZS						No		G				AA CAS		STD		
2448681.280000	8.300000			Vis.	VED						No		G				AA CAS		STD		
2448682.313000	8.700000			Vis.	KHL						No		G				AA CAS		STD		
2448683.300000	8.300000			Vis.	SJZ						No		G				AA CAS		STD		
2448684.300000	8.500000			Vis.	PPS						No		G				AA CAS		STD		
2448686.300000	8.500000			Vis.	SKV						No		G				AA CAS		STD		
2448686.300000	8.000000			Vis.	KOS						No		G				AA CAS		STD		
2448687.400000	8.000000			Vis.	MZS						No		G				AA CAS		STD		
2448692.300000	8.300000			Vis.	SJZ						No		G				AA CAS		STD		
2448696.330000	8.700000			Vis.	PMR						No		G				AA CAS		STD		
2448699.300000	8.500000			Vis.	PPS						No		G				AA CAS		STD		
2448701.330000	8.500000			Vis.	BHS		NA		NA		No		P				AA CAS		STD		
2448706.340000	8.500000			Vis.	BHS		NA		NA		No		P				AA CAS		STD		
2448710.300000	8.700000			Vis.	KOS						No		G				AA CAS		STD		
2448711.330000	8.500000			Vis.	BHS		NA		NA		No		P				AA CAS		STD		
2448712.300000	8.900000			Vis.	SJZ						No		G				AA CAS		STD		
2448723.300000	8.800000			Vis.	PPS						No		G				AA CAS		STD		
2448730.340000	9.100000			Vis.	PMR						No		G				AA CAS		STD		
2448733.350000	8.600000			Vis.	BHS		NA		NA		No		P				AA CAS		STD		
2448745.410000	8.500000			Vis.	BHS		NA		NA		No		P				AA CAS		STD		
2448746.400000	8.600000			Vis.	PPS						No		G				AA CAS		STD		
2448746.500000	8.800000			Vis.	KOS						No		G				AA CAS		STD		
2448748.500000	8.200000			Vis.	SJZ						No		G				AA CAS		STD		
2448748.510000	8.800000			Vis.	GRL						No		G				AA CAS		STD		
2448753.440000	8.700000			Vis.	GRL						No		G				AA CAS		STD		
2448756.490000	8.300000			Vis.	BHS		NA		NA		No		P				AA CAS		STD		
2448759.510000	8.400000			Vis.	GRL						No		G				AA CAS		STD		
2448761.420000	8.300000			Vis.	BHS		NA		NA		No		P				AA CAS		STD		
2448764.490000	8.300000			Vis.	GRL						No		G				AA CAS		STD		
2448767.500000	8.100000			Vis.	SJZ						No		G				AA CAS		STD		
2448769.300000	8.100000			Vis.	KIS						No		G				AA CAS		STD		
2448769.500000	8.300000			Vis.	GRL						No		G				AA CAS		STD		
2448773.400000	8.300000			Vis.	PPS						No		G				AA CAS		STD		
2448774.400000	8.100000			Vis.	MZS						No		G				AA CAS		STD		
2448774.500000	8.300000			Vis.	KOS						No		G				AA CAS		STD		
2448796.400000	8.700000			Vis.	MZS						No		G				AA CAS		STD		
2448803.500000	8.900000			Vis.	SJZ						No		G				AA CAS		STD		
2448804.400000	8.700000			Vis.	PPS						No		G				AA CAS		STD		
2448812.500000	8.700000			Vis.	SJZ						No		G				AA CAS		STD		
2448824.500000	8.300000			Vis.	KOS						No		G				AA CAS		STD		
2448825.400000	8.400000			Vis.	SJQ						No		G				AA CAS		STD		
2448825.400000	8.500000			Vis.	SJZ						No		G				AA CAS		STD		
2448826.410000	8.700000			Vis.	PMR						No		G				AA CAS		STD		
2448828.400000	8.300000			Vis.	MZS						No		G				AA CAS		STD		
2448828.400000	8.700000			Vis.	VED						No		G				AA CAS		STD		
2448829.400000	8.300000			Vis.	PPS						No		G				AA CAS		STD		
2448832.400000	8.300000			Vis.	SJZ						No		G				AA CAS		STD		
2448832.400000	8.500000			Vis.	SJQ						No		G				AA CAS		STD		
2448833.420000	8.800000			Vis.	PMR						No		G				AA CAS		STD		
2448836.500000	8.400000			Vis.	KVI						No		G				AA CAS		STD		
2448838.390000	8.700000			Vis.	PMR						No		G				AA CAS		STD		
2448838.400000	8.400000			Vis.	MZS						No		G				AA CAS		STD		
2448840.400000	8.200000			Vis.	SJZ						No		G				AA CAS		STD		
2448841.400000	8.400000			Vis.	SJQ						No		G				AA CAS		STD		
2448842.400000	8.300000			Vis.	PPS						No		G				AA CAS		STD		
2448843.390000	8.700000			Vis.	PMR						No		G				AA CAS		STD		
2448849.400000	8.300000			Vis.	VED						No		G				AA CAS		STD		
2448851.390000	8.500000			Vis.	PMR						No		G				AA CAS		STD		
2448853.400000	8.400000			Vis.	PPS						No		G				AA CAS		STD		
2448854.400000	8.600000			Vis.	SJQ						No		G				AA CAS		STD		
2448854.400000	8.300000			Vis.	SJZ						No		G				AA CAS		STD		
2448856.500000	8.300000			Vis.	KOS						No		G				AA CAS		STD		
2448857.400000	8.700000			Vis.	SJQ						No		G				AA CAS		STD		
2448859.400000	8.600000			Vis.	CSM						No		G				AA CAS		STD		
2448860.370000	8.500000			Vis.	VED						No		G				AA CAS		STD		
2448860.390000	8.900000			Vis.	PMR						No		G				AA CAS		STD		
2448861.400000	8.600000			Vis.	SJQ						No		G				AA CAS		STD		
2448863.400000	8.400000			Vis.	SJZ						No		G				AA CAS		STD		
2448863.700000	8.100000			Vis.	HK						No		G				AA CAS		STD		
2448869.400000	8.700000			Vis.	SJQ						No		G				AA CAS		STD		
2448870.400000	8.500000			Vis.	VED						No		G				AA CAS		STD		
2448872.430000	8.600000			Vis.	BHS		NA		NA		No		P				AA CAS		STD		
2448877.350000	9.100000			Vis.	PMR						No		G				AA CAS		STD		
2448878.370000	8.600000			Vis.	GRL						No		G				AA CAS		STD		
2448882.300000	8.400000			Vis.	PPS						No		G				AA CAS		STD		
2448882.320000	8.300000			Vis.	VED						No		G				AA CAS		STD		
2448882.430000	8.700000			Vis.	BHS		NA		NA		No		P				AA CAS		STD		
2448883.300000	8.500000			Vis.	SJZ						No		G				AA CAS		STD		
2448883.300000	8.200000			Vis.	KIS						No		G				AA CAS		STD		
2448884.300000	8.800000			Vis.	KOS						No		G				AA CAS		STD		
2448884.310000	8.900000			Vis.	PMR						No		G				AA CAS		STD		
2448885.300000	8.800000			Vis.	SJQ						No		G				AA CAS		STD		
2448885.610000	8.600000			Vis.	GRL						No		G				AA CAS		STD		
2448886.500000	8.700000			Vis.	TPS						No		G				AA CAS		STD		
2448892.560000	8.700000			Vis.	GRL						No		G				AA CAS		STD		
2448893.300000	8.300000			Vis.	SJZ						No		G				AA CAS		STD		
2448894.300000	8.100000			Vis.	KIS						No		G				AA CAS		STD		
2448897.300000	8.600000			Vis.	PPS						No		G				AA CAS		STD		
2448898.310000	8.400000			Vis.	BHS		NA		NA		No		P				AA CAS		STD		
2448903.340000	8.400000			Vis.	BHS		NA		NA		No		P				AA CAS		STD		
2448906.450000	8.300000			Vis.	BHS		NA		NA		No		P				AA CAS		STD		
2448908.350000	8.500000			Vis.	VED						No		G				AA CAS		STD		
2448909.300000	8.300000			Vis.	SJZ						No		G				AA CAS		STD		
2448915.300000	8.300000			Vis.	SJZ						No		G				AA CAS		STD		
2448925.250000	8.600000			Vis.	VED						No		G				AA CAS		STD		
2448930.300000	8.300000			Vis.	SJZ						No		G				AA CAS		STD		
2448931.410000	8.200000			Vis.	BHS		NA		NA		No		P				AA CAS		STD		
2448933.300000	8.800000			Vis.	PPS						No		G				AA CAS		STD		
2448935.220000	9.000000			Vis.	PMR						No		G				AA CAS		STD		
2448940.240000	8.600000			Vis.	VED						No		G				AA CAS		STD		
2448940.300000	8.700000			Vis.	SJQ						No		G				AA CAS		STD		
2448946.300000	8.900000			Vis.	BIC						No		G				AA CAS		STD		
2448948.300000	8.400000			Vis.	SJZ						No		G				AA CAS		STD		
2448948.410000	9.000000			Vis.	PMR						No		G				AA CAS		STD		
2448950.250000	8.600000			Vis.	VED						No		G				AA CAS		STD		
2448954.300000	8.800000			Vis.	SJQ						No		G				AA CAS		STD		
2448954.400000	8.900000			Vis.	MZS						No		G				AA CAS		STD		
2448956.600000	8.000000			Vis.	ZT						No		G				AA CAS		STD		
2448957.500000	8.700000			Vis.	TPS						No		G				AA CAS		STD		
2448959.200000	8.100000			Vis.	SJZ						No		G				AA CAS		STD		
2448960.330000	8.600000			Vis.	VED						No		G				AA CAS		STD		
2448970.370000	8.900000			Vis.	PMR						No		G				AA CAS		STD		
2448973.200000	8.400000			Vis.	SJZ						No		G				AA CAS		STD		
2448973.350000	8.600000			Vis.	VED						No		G				AA CAS		STD		
2448976.290000	9.000000			Vis.	PMR						No		G				AA CAS		STD		
2448977.350000	8.700000			Vis.	BHS		NA		NA		No		P				AA CAS		STD		
2448980.280000	8.900000			Vis.	PMR						No		G				AA CAS		STD		
2448982.200000	8.300000			Vis.	SJZ						No		G				AA CAS		STD		
2448982.400000	8.400000			Vis.	TPS						No		G				AA CAS		STD		
2448983.260000	8.500000			Vis.	BHS		NA		NA		No		P				AA CAS		STD		
2448983.400000	8.800000			Vis.	MZS						No		G				AA CAS		STD		
2448984.600000	8.300000			Vis.	RRB						No		G				AA CAS		STD		
2448985.250000	8.400000			Vis.	VED						No		G				AA CAS		STD		
2448985.300000	8.600000			Vis.	PPS						No		G				AA CAS		STD		
2448986.180000	8.700000			Vis.	PMR						No		G				AA CAS		STD		
2448991.240000	8.700000			Vis.	GRL						No		G				AA CAS		STD		
2448992.220000	8.800000			Vis.	PMR						No		G				AA CAS		STD		
2448999.300000	8.800000			Vis.	GRL						No		G				AA CAS		STD		
2449000.370000	8.500000			Vis.	VED						No		G				AA CAS		STD		
2449002.200000	8.500000			Vis.	SJZ						No		G				AA CAS		STD		
2449002.300000	8.800000			Vis.	MZS						No		G				AA CAS		STD		
2449003.180000	8.600000			Vis.	PMR						No		G				AA CAS		STD		
2449003.300000	8.700000			Vis.	SJQ						No		G				AA CAS		STD		
2449005.300000	8.900000			Vis.	KOS						No		G				AA CAS		STD		
2449005.300000	8.600000			Vis.	SJQ						No		G				AA CAS		STD		
2449006.540000	8.600000			Vis.	GRL						No		G				AA CAS		STD		
2449006.600000	8.200000			Vis.	AAP						No		G				AA CAS		STD		
2449013.300000	8.800000			Vis.	MZS						No		G				AA CAS		STD		
2449014.550000	8.800000			Vis.	GRL						No		G				AA CAS		STD		
2449017.210000	8.600000			Vis.	PMR						No		G				AA CAS		STD		
2449018.200000	8.500000			Vis.	SJZ						No		G				AA CAS		STD		
2449020.580000	8.800000			Vis.	GRL						No		G				AA CAS		STD		
2449024.320000	9.000000			Vis.	PMR						No		G				AA CAS		STD		
2449025.650000	8.700000			Vis.	GRL						No		G				AA CAS		STD		
2449027.200000	8.600000			Vis.	SJZ						No		G				AA CAS		STD		
2449031.280000	8.500000			Vis.	VED						No		G				AA CAS		STD		
2449034.670000	8.700000			Vis.	GRL						No		G				AA CAS		STD		
2449038.330000	8.400000			Vis.	BHS		NA		NA		No		P				AA CAS		STD		
2449039.230000	9.000000			Vis.	PMR						No		G				AA CAS		STD		
2449040.320000	8.700000			Vis.	GRL						No		G				AA CAS		STD		
2449042.300000	8.300000			Vis.	VED						No		G				AA CAS		STD		
2449045.400000	8.700000			Vis.	FRF						No		G				AA CAS		STD		
2449047.290000	8.900000			Vis.	GRL						No		G				AA CAS		STD		
2449048.300000	8.800000			Vis.	PPS						No		G				AA CAS		STD		
2449055.330000	8.400000			Vis.	VED						No		G				AA CAS		STD		
2449056.510000	8.700000			Vis.	GRL						No		G				AA CAS		STD		
2449057.300000	8.700000			Vis.	SJQ						No		G				AA CAS		STD		
2449057.370000	8.400000			Vis.	BHS		NA		NA		No		P				AA CAS		STD		
2449060.300000	8.800000			Vis.	PMR						No		G				AA CAS		STD		
2449063.560000	8.600000			Vis.	GRL						No		G				AA CAS		STD		
2449066.360000	8.900000			Vis.	PMR						No		G				AA CAS		STD		
2449068.300000	8.800000			Vis.	SJQ						No		G				AA CAS		STD		
2449068.520000	8.600000			Vis.	GRL						No		G				AA CAS		STD		
2449071.300000	8.600000			Vis.	VED						No		G				AA CAS		STD		
2449072.390000	8.400000			Vis.	BHS		NA		NA		No		P				AA CAS		STD		
2449073.380000	9.000000			Vis.	PMR						No		G				AA CAS		STD		
2449075.580000	8.800000			Vis.	GRL						No		G				AA CAS		STD		
2449086.350000	8.600000			Vis.	BHS		NA		NA		No		P				AA CAS		STD		
2449090.370000	8.600000			Vis.	BHS		NA		NA		No		P				AA CAS		STD		
2449092.550000	8.800000			Vis.	GRL						No		G				AA CAS		STD		
2449097.420000	8.500000			Vis.	BHS		NA		NA		No		P				AA CAS		STD		
2449100.600000	8.500000			Vis.	SJZ						No		G				AA CAS		STD		
2449104.460000	8.800000			Vis.	GRL						No		G				AA CAS		STD		
2449104.500000	8.600000			Vis.	MZS						No		G				AA CAS		STD		
2449105.600000	8.500000			Vis.	KOS						No		G				AA CAS		STD		
2449116.470000	8.700000			Vis.	GRL						No		G				AA CAS		STD		
2449126.500000	8.500000			Vis.	SJZ						No		G				AA CAS		STD		
2449148.400000	8.400000			Vis.	MZS						No		G				AA CAS		STD		
2449157.500000	8.400000			Vis.	KOS						No		G				AA CAS		STD		
2449159.400000	8.600000			Vis.	KIL						No		G				AA CAS		STD		
2449171.400000	8.400000			Vis.	PPS						No		G				AA CAS		STD		
2449172.500000	8.300000			Vis.	VED						No		G				AA CAS		STD		
2449174.400000	8.400000			Vis.	BIC						No		G				AA CAS		STD		
2449178.500000	8.100000			Vis.	SJZ						No		G				AA CAS		STD		
2449179.400000	8.300000			Vis.	SJQ						No		G				AA CAS		STD		
2449181.400000	8.500000			Vis.	TTK						No		G				AA CAS		STD		
2449181.500000	8.600000			Vis.	JPE						No		G				AA CAS		STD		
2449181.500000	8.500000			Vis.	KIL						No		G				AA CAS		STD		
2449184.400000	8.500000			Vis.	PPS						No		G				AA CAS		STD		
2449186.400000	8.000000			Vis.	SJQ						No		G				AA CAS		STD		
2449192.400000	8.500000			Vis.	KIL						No		G				AA CAS		STD		
2449193.400000	8.300000			Vis.	KOS						No		G				AA CAS		STD		
2449193.400000	8.800000			Vis.	MZS						No		G				AA CAS		STD		
2449193.500000	8.200000			Vis.	SJZ						No		G				AA CAS		STD		
2449194.300000	8.400000			Vis.	PPS						No		G				AA CAS		STD		
2449195.410000	8.900000			Vis.	PMR						No		G				AA CAS		STD		
2449196.400000	8.400000			Vis.	SJQ						No		G				AA CAS		STD		
2449198.400000	8.400000			Vis.	KIL						No		G				AA CAS		STD		
2449200.460000	8.300000			Vis.	VED						No		G				AA CAS		STD		
2449202.380000	8.700000			Vis.	PMR						No		G				AA CAS		STD		
2449206.350000	8.700000			Vis.	PMR						No		G				AA CAS		STD		
2449206.400000	8.200000			Vis.	SJZ						No		G				AA CAS		STD		
2449207.400000	8.500000			Vis.	KIL						No		G				AA CAS		STD		
2449207.400000	8.700000			Vis.	SJQ						No		G				AA CAS		STD		
2449208.400000	8.300000			Vis.	BIC						No		G				AA CAS		STD		
2449208.420000	8.400000			Vis.	VED						No		G				AA CAS		STD		
2449213.400000	8.600000			Vis.	KIL						No		G				AA CAS		STD		
2449213.450000	8.400000			Vis.	BHS		NA		NA		No		P				AA CAS		STD		
2449214.350000	8.800000			Vis.	PMR						No		G				AA CAS		STD		
2449214.400000	8.600000			Vis.	PPS						No		G				AA CAS		STD		
2449215.400000	8.700000			Vis.	SJQ						No		G				AA CAS		STD		
2449215.400000	8.700000			Vis.	CSM						No		G				AA CAS		STD		
2449217.360000	8.300000			Vis.	VED						No		G				AA CAS		STD		
2449217.400000	8.400000			Vis.	SJZ						No		G				AA CAS		STD		
2449217.500000	8.400000			Vis.	BHS		NA		NA		No		P				AA CAS		STD		
2449218.400000	8.700000			Vis.	BIC						No		G				AA CAS		STD		
2449219.360000	8.800000			Vis.	PMR						No		G				AA CAS		STD		
2449220.400000	8.800000			Vis.	SJQ						No		G				AA CAS		STD		
2449220.500000	8.300000			Vis.	KOS						No		G				AA CAS		STD		
2449221.300000	8.700000			Vis.	KIL						No		G				AA CAS		STD		
2449221.370000	8.400000			Vis.	BHS		NA		NA		No		P				AA CAS		STD		
2449224.340000	9.000000			Vis.	PMR						No		G				AA CAS		STD		
2449228.420000	8.500000			Vis.	BHS		NA		NA		No		P				AA CAS		STD		
2449234.390000	8.500000			Vis.	BHS		NA		NA		No		P				AA CAS		STD		
2449237.300000	8.600000			Vis.	PPS						No		G				AA CAS		STD		
2449238.400000	8.300000			Vis.	SJZ						No		G				AA CAS		STD		
2449241.350000	8.100000			Vis.	MGE						No		G				AA CAS		STD		
2449244.400000	8.600000			Vis.	SJQ						No		G				AA CAS		STD		
2449247.400000	8.600000			Vis.	SJQ						No		G				AA CAS		STD		
2449248.300000	8.700000			Vis.	VED						No		G				AA CAS		STD		
2449249.300000	8.200000			Vis.	SJZ						No		G				AA CAS		STD		
2449249.460000	8.200000			Vis.	MGE						No		G				AA CAS		STD		
2449250.420000	8.600000			Vis.	GRL						No		G				AA CAS		STD		
2449251.400000	8.200000			Vis.	KOS						No		G				AA CAS		STD		
2449251.400000	8.400000			Vis.	SJQ						No		G				AA CAS		STD		
2449251.500000	8.600000			Vis.	CSM						No		G				AA CAS		STD		
2449253.300000	8.200000			Vis.	MZS						No		G				AA CAS		STD		
2449254.300000	8.200000			Vis.	SJZ						No		G				AA CAS		STD		
2449255.300000	8.500000			Vis.	PPS						No		G				AA CAS		STD		
2449255.400000	8.600000			Vis.	SJQ						No		G				AA CAS		STD		
2449257.350000	8.100000			Vis.	MGE						No		G				AA CAS		STD		
2449258.400000	8.400000			Vis.	VED						No		G				AA CAS		STD		
2449265.300000	8.000000			Vis.	SJZ						No		G				AA CAS		STD		
2449266.300000	8.600000			Vis.	PPS						No		G				AA CAS		STD		
2449269.410000	7.800000			Vis.	MGE						No		G				AA CAS		STD		
2449269.420000	8.400000			Vis.	VED						No		G				AA CAS		STD		
2449277.300000	8.600000			Vis.	PPS						No		G				AA CAS		STD		
2449277.640000	8.800000			Vis.	GRL						No		G				AA CAS		STD		
2449279.300000	8.200000			Vis.	SJZ						No		G				AA CAS		STD		
2449279.350000	8.100000			Vis.	MGE						No		G				AA CAS		STD		
2449281.370000	8.500000			Vis.	VED						No		G				AA CAS		STD		
2449284.980000	8.400000			Vis.	HIR						No		G				AA CAS		STD		
2449286.590000	8.700000			Vis.	GRL						No		G				AA CAS		STD		
2449289.350000	8.500000			Vis.	VED						No		G				AA CAS		STD		
2449294.300000	8.200000			Vis.	SJZ						No		G				AA CAS		STD		
2449296.350000	8.600000			Vis.	VED						No		G				AA CAS		STD		
2449301.300000	8.100000			Vis.	MGE						No		G				AA CAS		STD		
2449304.300000	8.200000			Vis.	SJZ						No		G				AA CAS		STD		
2449306.400000	8.600000			Vis.	VED						No		G				AA CAS		STD		
2449309.300000	9.000000			Vis.	BIC						No		G				AA CAS		STD		
2449310.300000	8.400000			Vis.	SJZ						No		G				AA CAS		STD		
2449313.300000	8.700000			Vis.	PPS						No		G				AA CAS		STD		
2449315.230000	8.600000			Vis.	VED						No		G				AA CAS		STD		
2449324.300000	8.700000			Vis.	PPS						No		G				AA CAS		STD		
2449326.590000	8.900000			Vis.	GRL						No		G				AA CAS		STD		
2449327.200000	8.300000			Vis.	SJZ						No		G				AA CAS		STD		
2449328.400000	8.300000			Vis.	MZS						No		G				AA CAS		STD		
2449330.060000	8.300000			Vis.	HIR						No		G				AA CAS		STD		
2449330.410000	8.600000			Vis.	MGE						No		G				AA CAS		STD		
