2447117.335	3.1		ILS
2447118.56	3		ILS
2447119.579	3		ILS
2447120.269	3.1		ILS
2447123.358	3.1		ILS
2447124.303	3.1		ILS
2447125.258	3		ILS
2447126.235	3		ILS
2447128.462	3		ILS
2447129.317	3.1		ILS
2447135.226	3		ILS
2447142.318	3		ILS
2447144.283	3		ILS
2447147.323	3		ILS
2447149.559	3		ILS
2447152.481	3.1		ILS
2447153.238	3.1		ILS
2447157.211	3		ILS
2447158.205	2.9		ILS
2447159.223	3		ILS
2447160.204	2.9		ILS
2447160.298	3.2		GFT
2447163.213	3.1		ILS
2447164.221	3		ILS
2447166.317	3.1		ILS
2447167.238	3.1		ILS
2447168.502	3.1		ILS
2447169.363	3.3		GFT
2447169.391	3.3		GFT
2447171.356	3.1		ILS
2447172.217	3.3		GFT
2447172.259	3.3		GFT
2447173.229	3		ILS
2447176.338	3.1		GFT
2447176.358	3.1		GFT
2447176.378	3.1		GFT
2447178.199	2.9		ILS
2447179.233	2.9		ILS
2447181.288	3.3		GFT
2447183.247	3		ILS
2447186.212	3		ILS
2447187.215	3		ILS
2447188.399	3		ILS
2447189.285	3		ILS
2447195.242	3.2		GFT
2447195.288	3.2		GFT
2447197.226	2.9		ILS
2447199.197	3		ILS
2447200.211	3		ILS
2447204.377	3.3		GFT
2447204.401	3.3		GFT
2447205.307	3.3		GFT
2447205.328	3.3		GFT
2447206.236	3		ILS
2447206.283	3.3		GFT
2447206.297	3.3		GFT
2447207.286	3.3		GFT
2447207.304	3.3		GFT
2447208.29	3.3		GFT
2447208.304	3.3		GFT
2447210.303	3.6		GFT
2447212.283	3.6		GFT
2447212.3	3.5		GFT
2447214.305	3.2		GFT
2447226.293	3.3		GFT
2447226.309	3.3		GFT
2447229.31	3.3		GFT
2447230.292	3.2		GFT
2447235.304	3.2		GFT
2447235.321	3.2		GFT
2447241.228	3		ILS
2447247.31	3.3		GFT
2447247.326	3.3		GFT
2447247.35	3.3		GFT
2447248.255	3		ILS
2447253.334	3.3		GFT
2447256.364	3.3		GFT
2447256.391	3.3		GFT
2447257.237	3.1		ILS
2447260.303	3.3		GFT
2447261.289	3.1		ILS
2447262.329	3.3		GFT
2447262.349	3.3		GFT
2447262.366	3.3		GFT
2447262.382	3.3		GFT
2447263.331	3.3		GFT
2447263.347	3.3		GFT
2447264.314	2.9		ILS
2447267.324	3.3		GFT
2447267.339	3.3		GFT
2447287.24	3		ILS
2447290.273	2.9		ILS
2447291.28	2.9		ILS
2447298.272	2.9		ILS
2447301.247	3		ILS
2447303.246	3		ILS
2447303.356	3.3		GFT
2447303.377	3.3		GFT
2447303.385	3.3		GFT
2447304.26	3		ILS
2447304.356	3.3		GFT
2447304.371	3.3		GFT
2447304.383	3.3		GFT
2447304.399	3.3		GFT
2447305.266	2.9		ILS
2447346.579	3		ILS
2447347.574	3.1		ILS
2447348.572	3.1		ILS
2447349.568	3.1		ILS
2447350.576	3.1		ILS
2447351.574	3.1		ILS
2447352.567	3.1		ILS
2447353.559	3.1		ILS
2447356.572	3.1		ILS
2447357.577	3.1		ILS
2447358.56	3.1		ILS
2447359.569	3.1		ILS
2447360.572	3.1		ILS
2447361.568	3.1		ILS
2447363.531	3.1		ILS
2447365.533	3.1		ILS
2447366.528	3.1		ILS
2447367.536	3.1		ILS
2447368.525	3.1		ILS
2447369.586	3.1		ILS
2447372.533	3.1		ILS
2447373.575	3.1		ILS
2447374.565	3.1		ILS
2447375.572	3.1		ILS
2447376.578	3.1		ILS
2447377.508	3.1		ILS
2447378.583	3.1		ILS
2447379.529	3.1		ILS
2447381.513	3.1		ILS
2447382.594	3.1		ILS
2447384.494	3.1		ILS
2447385.511	3.1		ILS
2447386.5	3.1		ILS
2447387.513	3.1		ILS
2447388.576	3.1		ILS
2447389.515	3.1		ILS
2447390.495	3.1		ILS
2447391.51	3.1		ILS
