2426599.4,0.90,,,Vis.,SP,,,,,,No,,G,,,,alf ori,STD,,
2426601.8,0.90,,,Vis.,SP,,,,,,No,,G,,,,alf ori,STD,,
2426617.4,0.90,,,Vis.,SP,,,,,,No,,G,,,,alf ori,STD,,
2426618.4,0.90,,,Vis.,SP,,,,,,No,,G,,,,alf ori,STD,,
2426620.0,0.30,,,Vis.,MC,,,,,,No,,G,,,,alf ori,STD,,
2426620.4,1.00,,,Vis.,SP,,,,,,No,,G,,,,alf ori,STD,,
2426622.4,0.90,,,Vis.,SP,,,,,,No,,G,,,,alf ori,STD,,
2426624.3,0.10,,,Vis.,SRC,,,,,,No,,G,,,,alf ori,STD,,
2426624.4,1.10,,,Vis.,SP,,,,,,No,,G,,,,alf ori,STD,,
2426624.7,1.01,,,Vis.,SP,Z,,,,,No,,G,,,,alf ori,STD,,
2426626.9,0.40,,,Vis.,MC,,,,,,No,,G,,,,alf ori,STD,,
2426633.6,0.81,,,Vis.,SP,Z,,,,,No,,G,,,,alf ori,STD,,
2426634.8,0.81,,,Vis.,SP,Z,,,,,No,,G,,,,alf ori,STD,,
2426635.8,0.81,,,Vis.,SP,Z,,,,,No,,G,,,,alf ori,STD,,
2426639.8,0.40,,,Vis.,KO,,,,,,No,,G,,,,alf ori,STD,,
2426646.7,0.50,,,Vis.,KO,,,,,,No,,G,,,,alf ori,STD,,
2426646.7,0.90,,,Vis.,SP,,,,,,No,,G,,,,alf ori,STD,,
2426648.7,0.40,,,Vis.,MC,,,,,,No,,G,,,,alf ori,STD,,
2426649.6,0.90,,,Vis.,SWM,,,,,,No,,G,,,,alf ori,STD,,
2426650.7,0.40,,,Vis.,MC,,,,,,No,,G,,,,alf ori,STD,,
2426652.7,0.30,,,Vis.,MC,,,,,,No,,G,,,,alf ori,STD,,
2426652.7,0.90,,,Vis.,SWM,,,,,,No,,G,,,,alf ori,STD,,
2426653.7,1.00,,,Vis.,SWM,,,,,,No,,G,,,,alf ori,STD,,
2426654.7,1.10,,,Vis.,SWM,,,,,,No,,G,,,,alf ori,STD,,
2426659.6,0.20,,,Vis.,MC,,,,,,No,,G,,,,alf ori,STD,,
2426674.0,0.30,,,Vis.,SRC,,,,,,No,,G,,,,alf ori,STD,,
2426675.6,0.40,,,Vis.,MC,,,,,,No,,G,,,,alf ori,STD,,
2426677.6,0.50,,,Vis.,MC,,,,,,No,,G,,,,alf ori,STD,,
2426689.4,0.30,,,Vis.,LT,,,,,,No,,G,,,,alf ori,STD,,
2426690.6,0.80,,,Vis.,OBS,,,,,,No,,G,,,,alf ori,STD,,
2426691.0,0.10,,,Vis.,SRC,,,,,,No,,G,,,,alf ori,STD,,
2426702.0,0.30,,,Vis.,SRC,,,,,,No,,G,,,,alf ori,STD,,
2426703.6,0.50,,,Vis.,MC,,,,,,No,,G,,,,alf ori,STD,,
2426707.6,0.50,,,Vis.,MC,,,,,,No,,G,,,,alf ori,STD,,
2426712.1,0.30,,,Vis.,SRC,,,,,,No,,G,,,,alf ori,STD,,
2426716.0,0.30,,,Vis.,SRC,,,,,,No,,G,,,,alf ori,STD,,
2426725.6,0.90,,,Vis.,OBS,,,,,,No,,G,,,,alf ori,STD,,
2426730.3,0.50,,,Vis.,LT,,,,,,No,,G,,,,alf ori,STD,,
2426731.6,0.70,,,Vis.,OBS,,,,,,No,,G,,,,alf ori,STD,,
2426733.6,0.50,,,Vis.,MC,,,,,,No,,G,,,,alf ori,STD,,
2426736.0,0.20,,,Vis.,SRC,,,,,,No,,G,,,,alf ori,STD,,
2426741.6,0.40,,,Vis.,MC,,,,,,No,,G,,,,alf ori,STD,,
2426744.0,0.20,,,Vis.,SRC,,,,,,No,,G,,,,alf ori,STD,,
2426751.0,0.20,,,Vis.,SRC,,,,,,No,,G,,,,alf ori,STD,,
2426761.4,0.40,,,Vis.,LT,,,,,,No,,G,,,,alf ori,STD,,
2426762.5,0.80,,,Vis.,DA,,,,,,No,,G,,,,alf ori,STD,,
2426763.0,0.20,,,Vis.,SRC,,,,,,No,,G,,,,alf ori,STD,,
2426764.5,0.80,,,Vis.,DA,,,,,,No,,G,,,,alf ori,STD,,
2426769.4,0.50,,,Vis.,DA,,,,,,No,,G,,,,alf ori,STD,,
2426770.5,0.50,,,Vis.,DA,,,,,,No,,G,,,,alf ori,STD,,
2426773.3,0.30,,,Vis.,LT,,,,,,No,,G,,,,alf ori,STD,,
2426775.3,0.60,,,Vis.,LT,,,,,,No,,G,,,,alf ori,STD,,
2426776.0,0.30,,,Vis.,SRC,,,,,,No,,G,,,,alf ori,STD,,
2426777.5,0.50,,,Vis.,DA,,,,,,No,,G,,,,alf ori,STD,,
2426779.5,0.50,,,Vis.,DA,,,,,,No,,G,,,,alf ori,STD,,
2426791.5,0.50,,,Vis.,DA,,,,,,No,,G,,,,alf ori,STD,,
2426792.6,0.80,,,Vis.,MC,,,,,,No,,G,,,,alf ori,STD,,
2426797.6,0.90,,,Vis.,MC,,,,,,No,,G,,,,alf ori,STD,,
2426802.6,0.80,,,Vis.,MC,,,,,,No,,G,,,,alf ori,STD,,
2426802.6,0.90,,,Vis.,SP,,,,,,No,,G,,,,alf ori,STD,,
2426806.8,0.80,,,Vis.,SP,,,,,,No,,G,,,,alf ori,STD,,
2426824.7,0.80,,,Vis.,MC,,,,,,No,,G,,,,alf ori,STD,,
2426828.7,0.80,,,Vis.,MC,,,,,,No,,G,,,,alf ori,STD,,
2426828.9,0.20,,,Vis.,SRC,,,,,,No,,G,,,,alf ori,STD,,
2426916.8,0.90,,,Vis.,SP,,,,,,No,,G,,,,alf ori,STD,,
2426917.8,0.90,,,Vis.,SP,,,,,,No,,G,,,,alf ori,STD,,
2426925.8,1.10,,,Vis.,SP,,,,,,No,,G,,,,alf ori,STD,,
2426929.8,0.90,,,Vis.,SP,,,,,,No,,G,,,,alf ori,STD,,
2426949.8,0.60,,,Vis.,SP,,,,,,No,,G,,,,alf ori,STD,,
2426982.7,0.60,,,Vis.,SP,,,,,,No,,G,,,,alf ori,STD,,
2426983.8,0.40,,,Vis.,SP,,,,,,No,,G,,,,alf ori,STD,,
2426999.8,0.80,,,Vis.,SP,,,,,,No,,G,,,,alf ori,STD,,
2427008.6,0.40,,,Vis.,LT,,,,,,No,,G,,,,alf ori,STD,,
2427010.6,0.50,,,Vis.,LT,,,,,,No,,G,,,,alf ori,STD,,
