2426675.30000	5.300000			Vis.	EN						No		G				R DOR		STD		
2426676.00000	5.500000			Vis.	BL						No		G				R DOR		STD		
2426679.92000	5.600000			Vis.	BT						No		G				R DOR		STD		
2426679.94000	5.500000			Vis.	SGF						No		G				R DOR		STD		
2426681.00000	5.600000			Vis.	BL						No		G				R DOR		STD		
2426684.30000	5.600000			Vis.	EN						No		G				R DOR		STD		
2426685.96000	5.800000			Vis.	SGF						No		G				R DOR		STD		
2426688.00000	5.600000			Vis.	BL						No		G				R DOR		STD		
2426688.92000	5.700000			Vis.	BT						No		G				R DOR		STD		
2426691.10000	5.200000			Vis.	SRC						No		G				R DOR		STD		
2426692.30000	5.600000			Vis.	EN						No		G				R DOR		STD		
2426702.92000	5.500000			Vis.	SGF						No		G				R DOR		STD		
2426703.00000	5.900000			Vis.	BL						No		G				R DOR		STD		
2426703.30000	5.500000			Vis.	EN						No		G				R DOR		STD		
2426703.90000	5.600000			Vis.	BT						No		G				R DOR		STD		
2426704.00000	5.500000			Vis.	SRC						No		G				R DOR		STD		
2426710.30000	5.600000			Vis.	HT						No		G				R DOR		STD		
2426712.10000	5.600000			Vis.	SRC						No		G				R DOR		STD		
2426713.93000	5.600000			Vis.	SGF	K	na		na		No		P				R DOR		STD		
2426714.30000	5.500000			Vis.	EN						No		G				R DOR		STD		
2426716.00000	6.000000			Vis.	BL						No		G				R DOR		STD		
2426716.30000	5.800000			Vis.	HT						No		G				R DOR		STD		
2426718.30000	5.800000			Vis.	EN						No		G				R DOR		STD		
2426718.95000	5.600000			Vis.	SGF	K	na		na		No		P				R DOR		STD		
2426719.94000	5.800000			Vis.	BT	K	na		na		No		P				R DOR		STD		
2426721.10000	5.700000			Vis.	SRC						No		G				R DOR		STD		
2426722.97000	5.800000			Vis.	SGF	K	na		na		No		P				R DOR		STD		
2426723.30000	5.800000			Vis.	HT						No		G				R DOR		STD		
2426729.00000	6.100000			Vis.	BL						No		G				R DOR		STD		
2426729.95000	6.000000			Vis.	SGF	K	na		na		No		P				R DOR		STD		
2426733.30000	5.500000			Vis.	EN						No		G				R DOR		STD		
2426733.30000	5.600000			Vis.	HT						No		G				R DOR		STD		
2426736.00000	5.700000			Vis.	SRC						No		G				R DOR		STD		
2426736.98000	6.200000			Vis.	BT	K	na		na		No		P				R DOR		STD		
2426738.00000	6.000000			Vis.	BL						No		G				R DOR		STD		
2426740.97000	5.700000			Vis.	SGF	K	na		na		No		P				R DOR		STD		
2426741.10000	5.600000			Vis.	SRC						No		G				R DOR		STD		
2426741.97000	5.600000			Vis.	SGF	K	na		na		No		P				R DOR		STD		
2426742.30000	5.600000			Vis.	HT						No		G				R DOR		STD		
2426743.30000	5.500000			Vis.	EN						No		G				R DOR		STD		
2426747.30000	5.600000			Vis.	HT						No		G				R DOR		STD		
2426748.00000	6.000000			Vis.	BL						No		G				R DOR		STD		
2426749.30000	5.700000			Vis.	EN						No		G				R DOR		STD		
2426750.93000	5.700000			Vis.	BT	K	na		na		No		P				R DOR		STD		
2426751.00000	5.400000			Vis.	SRC						No		G				R DOR		STD		
2426753.30000	5.500000			Vis.	HT						No		G				R DOR		STD		
2426756.00000	6.100000			Vis.	BL						No		G				R DOR		STD		
2426759.89000	5.700000			Vis.	SGF	K	na		na		No		P				R DOR		STD		
2426760.88000	5.700000			Vis.	SGF	K	na		na		No		P				R DOR		STD		
2426762.30000	5.500000			Vis.	EN						No		G				R DOR		STD		
2426762.88000	5.600000			Vis.	SGF	K	na		na		No		P				R DOR		STD		
2426763.00000	6.100000			Vis.	BL						No		G				R DOR		STD		
2426763.00000	5.400000			Vis.	SRC						No		G				R DOR		STD		
2426767.30000	5.600000			Vis.	HT						No		G				R DOR		STD		
2426768.00000	5.400000			Vis.	SRC						No		G				R DOR		STD		
2426769.86000	5.500000			Vis.	SGF	K	na		na		No		P				R DOR		STD		
2426771.30000	5.300000			Vis.	EN						No		G				R DOR		STD		
2426772.30000	5.500000			Vis.	HT						No		G				R DOR		STD		
2426772.87000	5.600000			Vis.	SGF	K	na		na		No		P				R DOR		STD		
2426773.89000	5.600000			Vis.	SGF	K	na		na		No		P				R DOR		STD		
2426773.90000	5.900000			Vis.	BL						No		G				R DOR		STD		
2426774.88000	5.500000			Vis.	SGF	K	na		na		No		P				R DOR		STD		
2426776.00000	5.300000			Vis.	SRC						No		G				R DOR		STD		
2426777.93000	5.600000			Vis.	SGF	K	na		na		No		P				R DOR		STD		
2426778.30000	5.600000			Vis.	EN						No		G				R DOR		STD		
2426780.30000	5.400000			Vis.	HT						No		G				R DOR		STD		
2426781.90000	5.500000			Vis.	SGF	K	na		na		No		P				R DOR		STD		
2426783.90000	5.400000			Vis.	SGF	K	na		na		No		P				R DOR		STD		
2426784.86000	5.300000			Vis.	SGF	K	na		na		No		P				R DOR		STD		
