2454442.6192802,12.334,0.02,,B,JM,,11.421,12.486,e050220,MaximDL 11.414 12.490 12.901,No,,P,,,,SS Cyg
2454442.6206162,11.729,0.02,,V,JM,,10.897,11.866,e050220,MaximDL 10.881 11.891 12.270,No,,P,,,,SS Cyg
2454442.6217794,11.200,0.02,,R,JM,,10.590,11.507,e050220,MaximDL 10.584 11.533 11.917,No,,P,,,,SS Cyg
2454442.6229419,10.669,0.02,,I,JM,,10.306,11.163,e050220,MaximDL 10.292 11.195 11.524,No,,P,,,,SS Cyg
2454442.6245355,12.372,0.02,,B,JM,,11.421,12.486,e050220,MaximDL 11.416 12.483 12.906,No,,P,,,,SS Cyg
2454442.6258723,11.815,0.02,,V,JM,,10.897,11.866,e050220,MaximDL 10.883 11.890 12.268,No,,P,,,,SS Cyg
2454442.6270355,11.261,0.02,,R,JM,,10.590,11.507,e050220,MaximDL 10.586 11.540 11.908,No,,P,,,,SS Cyg
2454442.628198,10.723,0.02,,I,JM,,10.306,11.163,e050220,MaximDL 10.295 11.184 11.531,No,,P,,,,SS Cyg
2454442.6297887,12.376,0.02,,B,JM,,11.421,12.486,e050220,MaximDL 11.404 12.503 12.898,No,,P,,,,SS Cyg
2454442.6311255,11.803,0.02,,V,JM,,10.897,11.866,e050220,MaximDL 10.883 11.888 12.270,No,,P,,,,SS Cyg
2454442.6322887,11.275,0.02,,R,JM,,10.590,11.507,e050220,MaximDL 10.583 11.529 11.922,No,,P,,,,SS Cyg
2454442.6334512,10.735,0.02,,I,JM,,10.306,11.163,e050220,MaximDL 10.292 11.183 11.536,No,,P,,,,SS Cyg
2454442.6387067,10.725,0.02,,I,JM,,10.306,11.163,e050220,MaximDL 10.289 11.190 11.532,No,,P,,,,SS Cyg
2454442.6416347,11.864,0.02,,V,JM,,10.897,11.866,e050220,MaximDL 10.896 11.887 12.259,No,,P,,,,SS Cyg
2454442.6427979,11.292,0.02,,R,JM,,10.590,11.507,e050220,MaximDL 10.574 11.530 11.930,No,,P,,,,SS Cyg
2454442.6439613,10.744,0.02,,I,JM,,10.306,11.163,e050220,MaximDL 10.299 11.177 11.536,No,,P,,,,SS Cyg
2454442.6455534,12.468,0.02,,B,JM,,11.421,12.486,e050220,MaximDL 11.425 12.492 12.888,No,,P,,,,SS Cyg
2454442.6468902,11.823,0.02,,V,JM,,10.897,11.866,e050220,MaximDL 10.885 11.883 12.274,No,,P,,,,SS Cyg
2454442.6480534,11.253,0.02,,R,JM,,10.590,11.507,e050220,MaximDL 10.582 11.521 11.931,No,,P,,,,SS Cyg
2454442.6492157,10.712,0.02,,I,JM,,10.306,11.163,e050220,MaximDL 10.299 11.174 11.538,No,,P,,,,SS Cyg
2454442.6508072,12.454,0.02,,B,JM,,11.421,12.486,e050220,MaximDL 11.411 12.490 12.904,No,,P,,,,SS Cyg
2454442.652144,11.795,0.02,,V,JM,,10.897,11.866,e050220,MaximDL 10.884 11.887 12.270,No,,P,,,,SS Cyg
2454442.6533072,11.263,0.02,,R,JM,,10.590,11.507,e050220,MaximDL 10.575 11.523 11.936,No,,P,,,,SS Cyg
2454442.6544697,10.708,0.02,,I,JM,,10.306,11.163,e050220,MaximDL 10.292 11.183 11.536,No,,P,,,,SS Cyg
2454442.6573986,11.790,0.02,,V,JM,,10.897,11.866,e050220,MaximDL 10.875 11.887 12.280,No,,P,,,,SS Cyg
2454442.6585611,11.253,0.02,,R,JM,,10.590,11.507,e050220,MaximDL 10.584 11.523 11.928,No,,P,,,,SS Cyg
2454442.6597236,10.711,0.02,,I,JM,,10.306,11.163,e050220,MaximDL 10.282 11.177 11.552,No,,P,,,,SS Cyg
2454442.6613164,12.356,0.02,,B,JM,,11.421,12.486,e050220,MaximDL 11.401 12.480 12.923,No,,P,,,,SS Cyg
2454442.6626528,11.729,0.02,,V,JM,,10.897,11.866,e050220,MaximDL 10.881 11.884 12.277,No,,P,,,,SS Cyg
2454442.6638157,11.182,0.02,,R,JM,,10.590,11.507,e050220,MaximDL 10.587 11.512 11.936,No,,P,,,,SS Cyg
2454442.6649789,10.649,0.02,,I,JM,,10.306,11.163,e050220,MaximDL 10.289 11.178 11.545,No,,P,,,,SS Cyg
2454442.6665711,12.277,0.02,,B,JM,,11.421,12.486,e050220,MaximDL 11.410 12.480 12.915,No,,P,,,,SS Cyg
2454442.6679081,11.698,0.02,,V,JM,,10.897,11.866,e050220,MaximDL 10.883 11.880 12.279,No,,P,,,,SS Cyg
2454442.6690713,11.157,0.02,,R,JM,,10.590,11.507,e050220,MaximDL 10.572 11.520 11.942,No,,P,,,,SS Cyg
2454442.6702336,10.640,0.02,,I,JM,,10.306,11.163,e050220,MaximDL 10.305 11.163 11.543,No,,P,,,,SS Cyg
2454442.6718265,12.254,0.02,,B,JM,,11.421,12.486,e050220,MaximDL 11.417 12.495 12.894,No,,P,,,,SS Cyg
2454442.6731633,11.669,0.02,,V,JM,,10.897,11.866,e050220,MaximDL 10.878 11.888 12.276,No,,P,,,,SS Cyg
2454442.6743265,11.169,0.02,,R,JM,,10.590,11.507,e050220,MaximDL 10.586 11.517 11.931,No,,P,,,,SS Cyg
2454442.6754897,10.660,0.02,,I,JM,,10.306,11.163,e050220,MaximDL 10.287 11.181 11.543,No,,P,,,,SS Cyg
2454442.6770813,12.292,0.02,,B,JM,,11.421,12.486,e050220,MaximDL 11.384 12.489 12.931,No,,P,,,,SS Cyg
2454442.6784174,11.732,0.02,,V,JM,,10.897,11.866,e050220,MaximDL 10.879 11.881 12.282,No,,P,,,,SS Cyg
2454442.6795806,11.217,0.02,,R,JM,,10.590,11.507,e050220,MaximDL 10.590 11.526 11.918,No,,P,,,,SS Cyg
2454442.6807435,10.686,0.02,,I,JM,,10.306,11.163,e050220,MaximDL 10.292 11.180 11.540,No,,P,,,,SS Cyg
2454442.6823352,12.381,0.02,,B,JM,,11.421,12.486,e050220,MaximDL 11.425 12.486 12.894,No,,P,,,,SS Cyg
2454442.683672,11.763,0.02,,V,JM,,10.897,11.866,e050220,MaximDL 10.875 11.888 12.280,No,,P,,,,SS Cyg
2454442.684835,11.201,0.02,,R,JM,,10.590,11.507,e050220,MaximDL 10.585 11.524 11.925,No,,P,,,,SS Cyg
2454442.6859974,10.671,0.02,,I,JM,,10.306,11.163,e050220,MaximDL 10.290 11.185 11.536,No,,P,,,,SS Cyg
2454442.6875904,12.253,0.02,,B,JM,,11.421,12.486,e050220,MaximDL 11.414 12.490 12.901,No,,P,,,,SS Cyg
2454442.6889272,11.698,0.02,,V,JM,,10.897,11.866,e050220,MaximDL 10.886 11.895 12.261,No,,P,,,,SS Cyg
2454442.6900905,11.157,0.02,,R,JM,,10.590,11.507,e050220,MaximDL 10.593 11.533 11.908,No,,P,,,,SS Cyg
2454442.6912528,10.627,0.02,,I,JM,,10.306,11.163,e050220,MaximDL 10.284 11.193 11.534,No,,P,,,,SS Cyg
2454442.6928444,12.286,0.02,,B,JM,,11.421,12.486,e050220,MaximDL 11.419 12.493 12.893,No,,P,,,,SS Cyg
2454442.694181,11.728,0.02,,V,JM,,10.897,11.866,e050220,MaximDL 10.877 11.887 12.277,No,,P,,,,SS Cyg
2454442.6953442,11.169,0.02,,R,JM,,10.590,11.507,e050220,MaximDL 10.595 11.524 11.916,No,,P,,,,SS Cyg
2454442.6965074,10.640,0.02,,I,JM,,10.306,11.163,e050220,MaximDL 10.292 11.177 11.542,No,,P,,,,SS Cyg
2454442.6980996,12.256,0.02,,B,JM,,11.421,12.486,e050220,MaximDL 11.427 12.473 12.905,No,,P,,,,SS Cyg
2454442.6994366,11.696,0.02,,V,JM,,10.897,11.866,e050220,MaximDL 10.897 11.883 12.261,No,,P,,,,SS Cyg
2454442.7005996,11.190,0.02,,R,JM,,10.590,11.507,e050220,MaximDL 10.586 11.529 11.919,No,,P,,,,SS Cyg
2454443.3167,12.1,,,Vis.,FMR,,118,123,S D 93,,No,,P,,,,SS Cyg
2454443.32,12.0,,,Vis.,MED,,NA,,NA,,No,,P,,,,SS Cyg
2454443.35,11.9,,,Vis.,MOK,,NA,,NA,,No,,P,,,,SS Cyg
2454443.3563,<10.6,,,Vis.,LOB,,,,B 040314,,No,,P,,,,SS Cyg
2454443.417,12.3,,,Vis.,PYG,,119-4,,Henden 021,0,No,,P,,,,SS Cyg
2454443.4917,12.0,,,Vis.,BRJ,,119,123,040314,,No,,P,,,,SS Cyg
2454443.5125,12.2,,,Vis.,MOW,,NA,,NA,,No,,P,,,,SS Cyg
2454443.69444,12.2,,,Vis.,LMK,B,119,123,050220,,No,,P,,,,SS Cyg
2454444.19,11.5,,,Vis.,VFK,,109,118,S,,No,,P,,,,SS Cyg
2454444.2542,12.1,,,Vis.,KHL,,119,123,SD0502,,No,,P,,,,SS Cyg
2454444.2625,12.0,,,Vis.,EPE,,118,123,SC10/93,,No,,P,,,,SS Cyg
2454444.27500,12.1,,,Vis.,OJR,,115,123,AAVSO,,No,,P,,,,SS Cyg
2454444.51583,12.063,0.01,,V,CMP,,11.866,,071024,,No,1.19,P,,,,SS Cyg
2454444.51656,12.107,0.01,,V,CMP,,11.866,,071024,,No,1.19,P,,,,SS Cyg
2454444.51728,12.115,0.01,,V,CMP,,11.866,,071024,,No,1.19,P,,,,SS Cyg
2454444.51801,12.095,0.01,,V,CMP,,11.866,,071024,,No,1.19,P,,,,SS Cyg
2454444.51873,12.098,0.01,,V,CMP,,11.866,,071024,,No,1.19,P,,,,SS Cyg
2454444.51946,12.142,0.01,,V,CMP,,11.866,,071024,,No,1.19,P,,,,SS Cyg
2454444.52019,12.116,0.01,,V,CMP,,11.866,,071024,,No,1.19,P,,,,SS Cyg
2454444.52092,12.116,0.01,,V,CMP,,11.866,,071024,,No,1.19,P,,,,SS Cyg
2454444.54514,12.03,0.01,,V,DIL,O,11.9,,071208,GRAS-G4 (New Mex.): 10"  2m-exp,No,1.07,P,,,,SS Cyg
2454444.6354,12.1,,,Vis.,KRB,,119,123,070729,,No,,P,,,,SS Cyg
2454444.70833,12.0,,,Vis.,FMG,,11.9,12.3,2004 d,,No,,P,,,,SS Cyg
2454444.72222,12.3,,,Vis.,LMK,,119,123,050220,,No,,P,,,,SS Cyg
2454444.8576,12.3,,,Vis.,SSU,,NA,,NA,,No,,P,,,,SS Cyg
2454445.28,12.1,,,Vis.,MED,,NA,,NA,,No,,P,,,,SS Cyg
2454445.30,12.2,,,Vis.,VIA,,NA,,NA,,No,,P,,,,SS Cyg
2454445.3021,11.9,,,Vis.,WWJ,,119,123,050220,,No,,P,,,,SS Cyg
2454445.3090,12.3,,,Vis.,MGE,,119,123,040314,,No,,P,,,,SS Cyg
2454445.3174,12.2,,,Vis.,FMR,,118,123,S D 93,,No,,P,,,,SS Cyg
2454445.37153,12.3,,,Vis.,GFT,,123,,SB2004,,No,,P,,,,SS Cyg
2454445.375,12.4,,,Vis.,PYG,,119-5,,Henden 021,0,No,,P,,,,SS Cyg
2454445.5458,11.9,,,Vis.,MOW,,NA,,NA,,No,,P,,,,SS Cyg
2454445.55642,11.777,0.01,,V,CMP,,11.866,,071024,,No,1.38,P,,,,SS Cyg
2454445.55715,11.746,0.01,,V,CMP,,11.866,,071024,,No,1.38,P,,,,SS Cyg
2454445.55789,11.702,0.01,,V,CMP,,11.866,,071024,,No,1.38,P,,,,SS Cyg
2454445.55862,11.738,0.01,,V,CMP,,11.866,,071024,,No,1.38,P,,,,SS Cyg
2454445.55934,11.742,0.01,,V,CMP,,11.866,,071024,,No,1.38,P,,,,SS Cyg
2454445.56007,11.719,0.01,,V,CMP,,11.866,,071024,,No,1.38,P,,,,SS Cyg
2454445.5639,12.2,,,Vis.,KMA,,119,123,040314,,No,,P,,,,SS Cyg
2454445.60625,12.0,,,Vis.,HTN,,119,,071027,,No,,P,,,,SS Cyg
2454446.17,12.1,,,Vis.,MOK,,NA,,NA,,No,,P,,,,SS Cyg
2454446.1885,11.978,0.012,,V,OYE,,119,,071206,,No,,P,,,,SS Cyg
2454446.2313,12.3,,,Vis.,VNL,,12.3,,SD2004,,No,,P,,,,SS Cyg
2454446.3063,12.2,,,Vis.,FMR,,118,123,S D 93,,No,,P,,,,SS Cyg
2454446.31,<11.5,,,Vis.,MED,,NA,,NA,,No,,P,,,,SS Cyg
2454446.31,11.9,,,Vis.,VED,,NA,,NA,,No,,P,,,,SS Cyg
2454446.3396,12.2,,,Vis.,BVE,,119,123,070911,,No,,P,,,,SS Cyg
2454446.3439,12.2,,,Vis.,OCR,,119,123,,,No,,P,,,,SS Cyg
2454446.34583,12.3,,,Vis.,GFT,,123,,SB2004,,No,,P,,,,SS Cyg
2454446.377,12.3,,,Vis.,PYG,,119-4,,Henden 021,0,No,,P,,,,SS Cyg
2454446.54657,11.96,0.003,,V,HBB,,10.9,,072707,,No,1.354,P,,,,SS Cyg
2454446.5889,12.2,,,Vis.,KRB,,119,123,070729,,No,,P,,,,SS Cyg
2454446.59951,12.12,0.01,,V,DIL,O,11.9,,071208,GRAS-G4 (New Mex.): 10"  2m-exp,No,1.23,P,,,,SS Cyg
2454446.60615,12.084,0.009,,V,KQR,O,11.9,12.8,071211,GRAS-05,No,1.27,P,,,,SS Cyg
2454446.73958,12.2,,,Vis.,LMK,,119,123,050220,,No,,P,,,,SS Cyg
2454446.75,12.2,,,Vis.,MOK,,NA,,NA,,No,,P,,,,SS Cyg
2454447.17,12.0,,,Vis.,MOK,,NA,,NA,,No,,P,,,,SS Cyg
2454447.35,<11.8,,,Vis.,MED,,NA,,NA,,No,,P,,,,SS Cyg
2454447.35347,12.0,,,Vis.,GFT,,119,123,SB2004,,No,,P,,,,SS Cyg
2454447.4472,12.2,,,Vis.,CGF,,119,123,070723,,No,,P,,,,SS Cyg
2454447.4528,12.2,,,Vis.,KMA,,119,123,040314,,No,,P,,,,SS Cyg
2454447.49346065,12.200,,,V,TRE,,11.866,12.279,071117,,No,,P,,,,SS Cyg
2454447.49474537,11.460,,,R,TRE,V,11.507,11.937,071117,,No,,P,,,,SS Cyg
2454447.49599537,12.223,,,V,TRE,,11.866,12.279,071117,,No,,P,,,,SS Cyg
2454447.49728009,11.417,,,R,TRE,V,11.507,11.937,071117,,No,,P,,,,SS Cyg
2454447.49851852,12.199,,,V,TRE,,11.866,12.279,071117,,No,,P,,,,SS Cyg
2454447.49980324,11.418,,,R,TRE,V,11.507,11.937,071117,,No,,P,,,,SS Cyg
2454447.50105324,12.084,,,V,TRE,,11.866,12.279,071117,,No,,P,,,,SS Cyg
2454447.50233796,11.496,,,R,TRE,V,11.507,11.937,071117,,No,,P,,,,SS Cyg
2454447.50358796,12.167,,,V,TRE,,11.866,12.279,071117,,No,,P,,,,SS Cyg
2454447.5083,12.3,,,Vis.,MOW,,NA,,NA,,No,,P,,,,SS Cyg
2454447.5181,12.1,,,Vis.,BRJ,,119,123,040314,,No,,P,,,,SS Cyg
2454447.5525213,12.891,0.02,,B,JM,,11.421,12.486,e050220,MaximDL 11.402 12.497 12.906,No,,P,,,,SS Cyg
2454447.5538617,12.238,0.02,,V,JM,,10.897,11.866,e050220,MaximDL 10.876 11.875 12.291,No,,P,,,,SS Cyg
2454447.5550249,11.606,0.02,,R,JM,,10.590,11.507,e050220,MaximDL 10.629 11.503 11.902,No,,P,,,,SS Cyg
2454447.5561874,11.021,0.02,,I,JM,,10.306,11.163,e050220,MaximDL 10.278 11.181 11.553,No,,P,,,,SS Cyg
2454447.5577875,12.910,0.02,,B,JM,,11.421,12.486,e050220,MaximDL 11.404 12.500 12.902,No,,P,,,,SS Cyg
2454447.5591243,12.217,0.02,,V,JM,,10.897,11.866,e050220,MaximDL 10.876 11.885 12.281,No,,P,,,,SS Cyg
2454447.5602875,11.619,0.02,,R,JM,,10.590,11.507,e050220,MaximDL 10.578 11.528 11.928,No,,P,,,,SS Cyg
2454447.5614507,11.017,0.02,,I,JM,,10.306,11.163,e050220,MaximDL 10.282 11.173 11.555,No,,P,,,,SS Cyg
2454447.5630413,12.860,0.02,,B,JM,,11.421,12.486,e050220,MaximDL 11.397 12.490 12.919,No,,P,,,,SS Cyg
2454447.5643781,12.156,0.02,,V,JM,,10.897,11.866,e050220,MaximDL 10.880 11.882 12.280,No,,P,,,,SS Cyg
2454447.5655406,11.515,0.02,,R,JM,,10.590,11.507,e050220,MaximDL 10.664 11.490 11.880,No,,P,,,,SS Cyg
2454447.5667038,10.963,0.02,,I,JM,,10.306,11.163,e050220,MaximDL 10.285 11.181 11.546,No,,P,,,,SS Cyg
2454447.5682968,12.751,0.02,,B,JM,,11.421,12.486,e050220,MaximDL 11.409 12.491 12.906,No,,P,,,,SS Cyg
2454447.5696337,12.123,0.02,,V,JM,,10.897,11.866,e050220,MaximDL 10.880 11.880 12.282,No,,P,,,,SS Cyg
2454447.570796,11.516,0.02,,R,JM,,10.590,11.507,e050220,MaximDL 10.631 11.505 11.897,No,,P,,,,SS Cyg
2454447.5719591,10.955,0.02,,I,JM,,10.306,11.163,e050220,MaximDL 10.289 11.177 11.545,No,,P,,,,SS Cyg
2454447.5735514,12.806,0.02,,B,JM,,11.421,12.486,e050220,MaximDL 11.412 12.491 12.901,No,,P,,,,SS Cyg
2454447.5748874,12.099,0.02,,V,JM,,10.897,11.866,e050220,MaximDL 10.875 11.885 12.282,No,,P,,,,SS Cyg
2454447.5772124,10.937,0.02,,I,JM,,10.306,11.163,e050220,MaximDL 10.275 11.190 11.546,No,,P,,,,SS Cyg
2454447.5788052,12.738,0.02,,B,JM,,11.421,12.486,e050220,MaximDL 11.398 12.493 12.914,No,,P,,,,SS Cyg
2454447.5801413,12.071,0.02,,V,JM,,10.897,11.866,e050220,MaximDL 10.877 11.887 12.278,No,,P,,,,SS Cyg
2454447.5813045,11.495,0.02,,R,JM,,10.590,11.507,e050220,MaximDL 10.601 11.511 11.921,No,,P,,,,SS Cyg
2454447.5824677,10.921,0.02,,I,JM,,10.306,11.163,e050220,MaximDL 10.275 11.188 11.548,No,,P,,,,SS Cyg
2454447.5840606,12.786,0.02,,B,JM,,11.421,12.486,e050220,MaximDL 11.403 12.480 12.922,No,,P,,,,SS Cyg
2454447.5853966,12.089,0.02,,V,JM,,10.897,11.866,e050220,MaximDL 10.898 11.879 12.266,No,,P,,,,SS Cyg
2454447.5865598,11.488,0.02,,R,JM,,10.590,11.507,e050220,MaximDL 10.574 11.522 11.938,No,,P,,,,SS Cyg
2454447.5877223,10.898,0.02,,I,JM,,10.306,11.163,e050220,MaximDL 10.276 11.182 11.552,No,,P,,,,SS Cyg
2454447.5893153,12.651,0.02,,B,JM,,11.421,12.486,e050220,MaximDL 11.406 12.500 12.899,No,,P,,,,SS Cyg
2454447.5906513,12.022,0.02,,V,JM,,10.897,11.866,e050220,MaximDL 10.871 11.875 12.296,No,,P,,,,SS Cyg
2454447.5918138,11.462,0.02,,R,JM,,10.590,11.507,e050220,MaximDL 10.576 11.524 11.934,No,,P,,,,SS Cyg
2454447.592977,10.882,0.02,,I,JM,,10.306,11.163,e050220,MaximDL 10.277 11.188 11.546,No,,P,,,,SS Cyg
2454447.5945706,12.698,0.02,,B,JM,,11.421,12.486,e050220,MaximDL 11.402 12.491 12.912,No,,P,,,,SS Cyg
2454447.5959076,11.999,0.02,,V,JM,,10.897,11.866,e050220,MaximDL 10.887 11.874 12.281,No,,P,,,,SS Cyg
2454447.5970706,11.407,0.02,,R,JM,,10.590,11.507,e050220,MaximDL 10.608 11.501 11.925,No,,P,,,,SS Cyg
2454447.5982338,10.874,0.02,,I,JM,,10.306,11.163,e050220,MaximDL 10.271 11.181 11.560,No,,P,,,,SS Cyg
2454447.5998245,12.684,0.02,,B,JM,,11.421,12.486,e050220,MaximDL 11.400 12.473 12.932,No,,P,,,,SS Cyg
2454447.6011608,11.994,0.02,,V,JM,,10.897,11.866,e050220,MaximDL 10.869 11.876 12.297,No,,P,,,,SS Cyg
2454447.6023237,11.438,0.02,,R,JM,,10.590,11.507,e050220,MaximDL 10.574 11.523 11.937,No,,P,,,,SS Cyg
2454447.6034862,10.877,0.02,,I,JM,,10.306,11.163,e050220,MaximDL 10.276 11.182 11.553,No,,P,,,,SS Cyg
2454447.6050799,12.715,0.02,,B,JM,,11.421,12.486,e050220,MaximDL 11.408 12.487 12.910,No,,P,,,,SS Cyg
2454447.6064167,12.035,0.02,,V,JM,,10.897,11.866,e050220,MaximDL 10.869 11.884 12.288,No,,P,,,,SS Cyg
2454447.6075801,11.421,0.02,,R,JM,,10.590,11.507,e050220,MaximDL 10.564 11.528 11.942,No,,P,,,,SS Cyg
2454447.6087431,10.850,0.02,,I,JM,,10.306,11.163,e050220,MaximDL 10.274 11.175 11.562,No,,P,,,,SS Cyg
2454447.6116698,11.988,0.02,,V,JM,,10.897,11.866,e050220,MaximDL 10.884 11.875 12.284,No,,P,,,,SS Cyg
2454447.6128323,11.408,0.02,,R,JM,,10.590,11.507,e050220,MaximDL 10.583 11.521 11.930,No,,P,,,,SS Cyg
2454447.6139955,10.865,0.02,,I,JM,,10.306,11.163,e050220,MaximDL 10.278 11.180 11.554,No,,P,,,,SS Cyg
2454447.6155884,12.717,0.02,,B,JM,,11.421,12.486,e050220,MaximDL 11.402 12.489 12.913,No,,P,,,,SS Cyg
2454447.6169244,12.048,0.02,,V,JM,,10.897,11.866,e050220,MaximDL 10.869 11.887 12.286,No,,P,,,,SS Cyg
2454447.6180869,11.382,0.02,,R,JM,,10.590,11.507,e050220,MaximDL 10.677 11.472 11.885,No,,P,,,,SS Cyg
2454447.6192501,10.867,0.02,,I,JM,,10.306,11.163,e050220,MaximDL 10.278 11.173 11.560,No,,P,,,,SS Cyg
2454447.6208437,12.650,0.02,,B,JM,,11.421,12.486,e050220,MaximDL 11.402 12.487 12.916,No,,P,,,,SS Cyg
2454447.6221806,12.023,0.02,,V,JM,,10.897,11.866,e050220,MaximDL 10.872 11.889 12.281,No,,P,,,,SS Cyg
2454447.6233431,11.433,0.02,,R,JM,,10.590,11.507,e050220,MaximDL 10.617 11.504 11.913,No,,P,,,,SS Cyg
2454447.6245063,10.905,0.02,,I,JM,,10.306,11.163,e050220,MaximDL 10.279 11.181 11.551,No,,P,,,,SS Cyg
2454447.6250,12.2,,,Vis.,PTQ,,119,123,SE040314,,No,,P,,,,SS Cyg
2454447.6260978,12.741,0.02,,B,JM,,11.421,12.486,e050220,MaximDL 11.400 12.496 12.909,No,,P,,,,SS Cyg
2454447.6274337,12.038,0.02,,V,JM,,10.897,11.866,e050220,MaximDL 10.877 11.880 12.285,No,,P,,,,SS Cyg
2454447.6285969,11.463,0.02,,R,JM,,10.590,11.507,e050220,MaximDL 10.581 11.518 11.935,No,,P,,,,SS Cyg
2454447.6297601,10.902,0.02,,I,JM,,10.306,11.163,e050220,MaximDL 10.274 11.187 11.550,No,,P,,,,SS Cyg
2454447.6313523,12.757,0.02,,B,JM,,11.421,12.486,e050220,MaximDL 11.405 12.498 12.902,No,,P,,,,SS Cyg
2454447.6326891,12.062,0.02,,V,JM,,10.897,11.866,e050220,MaximDL 10.873 11.877 12.292,No,,P,,,,SS Cyg
2454447.6338523,11.465,0.02,,R,JM,,10.590,11.507,e050220,MaximDL 10.577 11.527 11.930,No,,P,,,,SS Cyg
2454447.6350147,10.903,0.02,,I,JM,,10.306,11.163,e050220,MaximDL 10.288 11.176 11.547,No,,P,,,,SS Cyg
2454447.6366061,12.714,0.02,,B,JM,,11.421,12.486,e050220,MaximDL 11.406 12.486 12.913,No,,P,,,,SS Cyg
2454447.6379429,12.033,0.02,,V,JM,,10.897,11.866,e050220,MaximDL 10.874 11.877 12.291,No,,P,,,,SS Cyg
2454447.6391054,11.455,0.02,,R,JM,,10.590,11.507,e050220,MaximDL 10.574 11.526 11.934,No,,P,,,,SS Cyg
2454447.6402686,10.889,0.02,,I,JM,,10.306,11.163,e050220,MaximDL 10.272 11.180 11.559,No,,P,,,,SS Cyg
2454447.6418616,12.667,0.02,,B,JM,,11.421,12.486,e050220,MaximDL 11.396 12.499 12.910,No,,P,,,,SS Cyg
2454447.6431976,12.053,0.02,,V,JM,,10.897,11.866,e050220,MaximDL 10.866 11.877 12.298,No,,P,,,,SS Cyg
2454447.6443608,11.482,0.02,,R,JM,,10.590,11.507,e050220,MaximDL 10.574 11.524 11.936,No,,P,,,,SS Cyg
2454447.6455233,10.899,0.02,,I,JM,,10.306,11.163,e050220,MaximDL 10.280 11.178 11.553,No,,P,,,,SS Cyg
2454447.6471162,12.734,0.02,,B,JM,,11.421,12.486,e050220,MaximDL 11.411 12.486 12.908,No,,P,,,,SS Cyg
2454447.6484522,12.087,0.02,,V,JM,,10.897,11.866,e050220,MaximDL 10.872 11.874 12.296,No,,P,,,,SS Cyg
2454447.6496147,11.481,0.02,,R,JM,,10.590,11.507,e050220,MaximDL 10.660 11.485 11.888,No,,P,,,,SS Cyg
2454447.6507772,10.925,0.02,,I,JM,,10.306,11.163,e050220,MaximDL 10.282 11.165 11.563,No,,P,,,,SS Cyg
2454447.6523708,12.728,0.02,,B,JM,,11.421,12.486,e050220,MaximDL 11.405 12.488 12.912,No,,P,,,,SS Cyg
2454447.6537076,12.068,0.02,,V,JM,,10.897,11.866,e050220,MaximDL 10.871 11.879 12.292,No,,P,,,,SS Cyg
2454447.6548708,11.480,0.02,,R,JM,,10.590,11.507,e050220,MaximDL 10.656 11.488 11.890,No,,P,,,,SS Cyg
2454447.656034,10.938,0.02,,I,JM,,10.306,11.163,e050220,MaximDL 10.290 11.181 11.540,No,,P,,,,SS Cyg
2454447.6576246,12.714,0.02,,B,JM,,11.421,12.486,e050220,MaximDL 11.400 12.500 12.905,No,,P,,,,SS Cyg
2454447.658961,12.036,0.02,,V,JM,,10.897,11.866,e050220,MaximDL 10.859 11.884 12.299,No,,P,,,,SS Cyg
2454447.6628795,12.699,0.02,,B,JM,,11.421,12.486,e050220,MaximDL 11.399 12.502 12.903,No,,P,,,,SS Cyg
2454447.6642154,12.029,0.02,,V,JM,,10.897,11.866,e050220,MaximDL 10.873 11.876 12.293,No,,P,,,,SS Cyg
2454447.6653786,11.488,0.02,,R,JM,,10.590,11.507,e050220,MaximDL 10.573 11.530 11.931,No,,P,,,,SS Cyg
2454447.6665418,10.943,0.02,,I,JM,,10.306,11.163,e050220,MaximDL 10.275 11.183 11.554,No,,P,,,,SS Cyg
2454447.6681347,12.718,0.02,,B,JM,,11.421,12.486,e050220,MaximDL 11.404 12.491 12.910,No,,P,,,,SS Cyg
2454447.6694707,12.069,0.02,,V,JM,,10.897,11.866,e050220,MaximDL 10.904 11.868 12.270,No,,P,,,,SS Cyg
2454447.6706339,11.496,0.02,,R,JM,,10.590,11.507,e050220,MaximDL 10.579 11.532 11.923,No,,P,,,,SS Cyg
2454447.6717964,10.931,0.02,,I,JM,,10.306,11.163,e050220,MaximDL 10.276 11.185 11.550,No,,P,,,,SS Cyg
2454447.6733895,12.799,0.02,,B,JM,,11.421,12.486,e050220,MaximDL 11.417 12.493 12.895,No,,P,,,,SS Cyg
2454447.6747253,12.137,0.02,,V,JM,,10.897,11.866,e050220,MaximDL 10.870 11.885 12.288,No,,P,,,,SS Cyg
2454447.6758881,11.540,0.02,,R,JM,,10.590,11.507,e050220,MaximDL 10.574 11.534 11.926,No,,P,,,,SS Cyg
2454447.6770513,10.963,0.02,,I,JM,,10.306,11.163,e050220,MaximDL 10.279 11.178 11.554,No,,P,,,,SS Cyg
2454447.678644,12.816,0.02,,B,JM,,11.421,12.486,e050220,MaximDL 11.407 12.490 12.908,No,,P,,,,SS Cyg
2454447.67998,12.119,0.02,,V,JM,,10.897,11.866,e050220,MaximDL 10.883 11.887 12.272,No,,P,,,,SS Cyg
2454447.6811427,11.540,0.02,,R,JM,,10.590,11.507,e050220,MaximDL 10.591 11.511 11.931,No,,P,,,,SS Cyg
